"","time","direction","accel","label","recording_num"
"1",1514829051555,"x",-0.1733,"Accio","gesture 1"
"2",1514829051571,"x",-0.1733,"Accio","gesture 1"
"3",1514829051585,"x",-0.1733,"Accio","gesture 1"
"4",1514829051602,"x",-0.1733,"Accio","gesture 1"
"5",1514829051618,"x",-0.1733,"Accio","gesture 1"
"6",1514829051635,"x",-0.1733,"Accio","gesture 1"
"7",1514829051702,"x",0.0203,"Accio","gesture 1"
"8",1514829051719,"x",0.0296,"Accio","gesture 1"
"9",1514829051736,"x",0.181,"Accio","gesture 1"
"10",1514829051752,"x",0.2885,"Accio","gesture 1"
"11",1514829051768,"x",0.2919,"Accio","gesture 1"
"12",1514829051786,"x",0.2765,"Accio","gesture 1"
"13",1514829051802,"x",0.044,"Accio","gesture 1"
"14",1514829051818,"x",-0.0739,"Accio","gesture 1"
"15",1514829051836,"x",-0.1932,"Accio","gesture 1"
"16",1514829051853,"x",0.3073,"Accio","gesture 1"
"17",1514829051869,"x",0.2859,"Accio","gesture 1"
"18",1514829051886,"x",1.709,"Accio","gesture 1"
"19",1514829051903,"x",1.368,"Accio","gesture 1"
"20",1514829051920,"x",0.7964,"Accio","gesture 1"
"21",1514829051936,"x",-0.8551,"Accio","gesture 1"
"22",1514829051952,"x",-4.4742,"Accio","gesture 1"
"23",1514829051970,"x",-8.2491,"Accio","gesture 1"
"24",1514829051986,"x",-6.9122,"Accio","gesture 1"
"25",1514829052003,"x",-2.5387,"Accio","gesture 1"
"26",1514829052019,"x",-1.8219,"Accio","gesture 1"
"27",1514829052036,"x",-1.568,"Accio","gesture 1"
"28",1514829052053,"x",-1.524,"Accio","gesture 1"
"29",1514829052069,"x",-2.2707,"Accio","gesture 1"
"30",1514829052086,"x",-2.3959,"Accio","gesture 1"
"31",1514829052104,"x",1.0773,"Accio","gesture 1"
"32",1514829052125,"x",2.0056,"Accio","gesture 1"
"33",1514829052136,"x",0.7343,"Accio","gesture 1"
"34",1514829052152,"x",0.4248,"Accio","gesture 1"
"35",1514829052169,"x",0.92,"Accio","gesture 1"
"36",1514829052186,"x",1.8878,"Accio","gesture 1"
"37",1514829052202,"x",0.7503,"Accio","gesture 1"
"38",1514829052219,"x",0.9839,"Accio","gesture 1"
"39",1514829052237,"x",2.3678,"Accio","gesture 1"
"40",1514829052253,"x",6.0437,"Accio","gesture 1"
"41",1514829052269,"x",8.907,"Accio","gesture 1"
"42",1514829052286,"x",12.3558,"Accio","gesture 1"
"43",1514829052302,"x",13.5686,"Accio","gesture 1"
"44",1514829052319,"x",13.9599,"Accio","gesture 1"
"45",1514829052336,"x",13.0164,"Accio","gesture 1"
"46",1514829052352,"x",4.1805,"Accio","gesture 1"
"47",1514829052369,"x",-3.8941,"Accio","gesture 1"
"48",1514829052386,"x",-24.3757,"Accio","gesture 1"
"49",1514829052402,"x",-36.3092,"Accio","gesture 1"
"50",1514829052419,"x",-32.8581,"Accio","gesture 1"
"51",1514829052437,"x",-16.9749,"Accio","gesture 1"
"52",1514829052453,"x",-13.2844,"Accio","gesture 1"
"53",1514829052469,"x",-12.1965,"Accio","gesture 1"
"54",1514829052486,"x",-8.2181,"Accio","gesture 1"
"55",1514829052502,"x",-1.7313,"Accio","gesture 1"
"56",1514829052519,"x",1.8524,"Accio","gesture 1"
"57",1514829052536,"x",10.1354,"Accio","gesture 1"
"58",1514829052552,"x",15.7738,"Accio","gesture 1"
"59",1514829052569,"x",17.9869,"Accio","gesture 1"
"60",1514829052586,"x",18.6787,"Accio","gesture 1"
"61",1514829052603,"x",13.3671,"Accio","gesture 1"
"62",1514829052619,"x",10.4246,"Accio","gesture 1"
"63",1514829052636,"x",-0.7397,"Accio","gesture 1"
"64",1514829052652,"x",-11.0483,"Accio","gesture 1"
"65",1514829052669,"x",-12.9404,"Accio","gesture 1"
"66",1514829052687,"x",-14.4725,"Accio","gesture 1"
"67",1514829052703,"x",-17.759,"Accio","gesture 1"
"68",1514829052719,"x",-18.5227,"Accio","gesture 1"
"69",1514829052737,"x",-18.3305,"Accio","gesture 1"
"70",1514829052753,"x",-14.4781,"Accio","gesture 1"
"71",1514829052769,"x",-11.5915,"Accio","gesture 1"
"72",1514829052786,"x",-5.8131,"Accio","gesture 1"
"73",1514829052802,"x",-1.0264,"Accio","gesture 1"
"74",1514829052819,"x",1.3896,"Accio","gesture 1"
"75",1514829052836,"x",7.4209,"Accio","gesture 1"
"76",1514829052852,"x",12.9746,"Accio","gesture 1"
"77",1514829052869,"x",14.7552,"Accio","gesture 1"
"78",1514829052887,"x",14.0042,"Accio","gesture 1"
"79",1514829052902,"x",11.5857,"Accio","gesture 1"
"80",1514829052919,"x",10.6199,"Accio","gesture 1"
"81",1514829052936,"x",4.8685,"Accio","gesture 1"
"82",1514829052953,"x",-6.6486,"Accio","gesture 1"
"83",1514829052969,"x",-13.2185,"Accio","gesture 1"
"84",1514829052987,"x",-23.7488,"Accio","gesture 1"
"85",1514829053002,"x",-24.0905,"Accio","gesture 1"
"86",1514829053019,"x",-21.3416,"Accio","gesture 1"
"87",1514829053036,"x",-14.6964,"Accio","gesture 1"
"88",1514829053052,"x",-10.7181,"Accio","gesture 1"
"89",1514829053069,"x",-9.2441,"Accio","gesture 1"
"90",1514829053086,"x",-4.4602,"Accio","gesture 1"
"91",1514829053103,"x",1.4512,"Accio","gesture 1"
"92",1514829053119,"x",3.2413,"Accio","gesture 1"
"93",1514829053136,"x",5.8285,"Accio","gesture 1"
"94",1514829053152,"x",10.2447,"Accio","gesture 1"
"95",1514829053169,"x",12.4844,"Accio","gesture 1"
"96",1514829053186,"x",12.835,"Accio","gesture 1"
"97",1514829053202,"x",8.9072,"Accio","gesture 1"
"98",1514829053219,"x",6.7975,"Accio","gesture 1"
"99",1514829053238,"x",2.9326,"Accio","gesture 1"
"100",1514829053253,"x",-2.483,"Accio","gesture 1"
"101",1514829053269,"x",-4.1809,"Accio","gesture 1"
"102",1514829053288,"x",-9.0426,"Accio","gesture 1"
"103",1514829053303,"x",-13.0868,"Accio","gesture 1"
"104",1514829053319,"x",-14.0556,"Accio","gesture 1"
"105",1514829053338,"x",-10.6111,"Accio","gesture 1"
"106",1514829053353,"x",-5.1969,"Accio","gesture 1"
"107",1514829053369,"x",-3.2729,"Accio","gesture 1"
"108",1514829053387,"x",-0.0345,"Accio","gesture 1"
"109",1514829053403,"x",2.2129,"Accio","gesture 1"
"110",1514829053419,"x",1.3797,"Accio","gesture 1"
"111",1514829053436,"x",-0.6577,"Accio","gesture 1"
"112",1514829053453,"x",0.5226,"Accio","gesture 1"
"113",1514829053469,"x",1.7769,"Accio","gesture 1"
"114",1514829053486,"x",3.3885,"Accio","gesture 1"
"115",1514829053503,"x",2.4079,"Accio","gesture 1"
"116",1514829053519,"x",0.9865,"Accio","gesture 1"
"117",1514829053536,"x",-0.7002,"Accio","gesture 1"
"118",1514829053553,"x",-1.0829,"Accio","gesture 1"
"119",1514829053569,"x",-0.9816,"Accio","gesture 1"
"120",1514829053586,"x",-1.5548,"Accio","gesture 1"
"121",1514829053603,"x",-0.7175,"Accio","gesture 1"
"122",1514829053619,"x",-0.2724,"Accio","gesture 1"
"123",1514829053637,"x",-1.1767,"Accio","gesture 1"
"124",1514829053652,"x",-2.0219,"Accio","gesture 1"
"125",1514829053669,"x",-1.6451,"Accio","gesture 1"
"126",1514829053686,"x",-1.2797,"Accio","gesture 1"
"127",1514829053702,"x",-1.0248,"Accio","gesture 1"
"128",1514829053719,"x",-1.0131,"Accio","gesture 1"
"129",1514829053738,"x",-0.8351,"Accio","gesture 1"
"130",1514829053752,"x",-1.6777,"Accio","gesture 1"
"131",1514829053769,"x",-2.1857,"Accio","gesture 1"
"132",1514829053786,"x",-1.9085,"Accio","gesture 1"
"133",1514829053802,"x",0.8001,"Accio","gesture 1"
"134",1514829053819,"x",1.6613,"Accio","gesture 1"
"135",1514829053836,"x",1.1624,"Accio","gesture 1"
"136",1514829053853,"x",0.5661,"Accio","gesture 1"
"137",1514829053869,"x",0.4606,"Accio","gesture 1"
"138",1514829053887,"x",0.3846,"Accio","gesture 1"
"139",1514829053903,"x",-0.2209,"Accio","gesture 1"
"140",1514829053919,"x",-0.686,"Accio","gesture 1"
"141",1514829053936,"x",-0.0754,"Accio","gesture 1"
"142",1514829053953,"x",1.2655,"Accio","gesture 1"
"143",1514829053969,"x",1.572,"Accio","gesture 1"
"144",1514829053986,"x",0.1837,"Accio","gesture 1"
"145",1514829054021,"x",-0.2421,"Accio","gesture 1"
"146",1514829054036,"x",-0.3185,"Accio","gesture 1"
"147",1514829054052,"x",0.5575,"Accio","gesture 1"
"148",1514829054068,"x",0.9221,"Accio","gesture 1"
"149",1514829054086,"x",0.6989,"Accio","gesture 1"
"150",1514829054102,"x",0.1378,"Accio","gesture 1"
"151",1514829054119,"x",-0.1077,"Accio","gesture 1"
"152",1514829054136,"x",-0.7256,"Accio","gesture 1"
"153",1514829054153,"x",-0.3599,"Accio","gesture 1"
"154",1514829054169,"x",-0.0936,"Accio","gesture 1"
"155",1514829054187,"x",0.4498,"Accio","gesture 1"
"156",1514829054202,"x",0.4491,"Accio","gesture 1"
"157",1514829054219,"x",0.3407,"Accio","gesture 1"
"158",1514829054239,"x",-0.095,"Accio","gesture 1"
"159",1514829054252,"x",-1.1032,"Accio","gesture 1"
"160",1514829054269,"x",-1.3251,"Accio","gesture 1"
"161",1514829054286,"x",-0.4484,"Accio","gesture 1"
"162",1514829054302,"x",0.0101,"Accio","gesture 1"
"163",1514829054319,"x",-0.0499,"Accio","gesture 1"
"164",1514829054336,"x",-0.1659,"Accio","gesture 1"
"165",1514829054352,"x",0.0452,"Accio","gesture 1"
"166",1514829054369,"x",0.1891,"Accio","gesture 1"
"167",1514829054386,"x",-0.6234,"Accio","gesture 1"
"168",1514829054403,"x",-0.3896,"Accio","gesture 1"
"169",1514829051555,"y",-0.0284,"Accio","gesture 1"
"170",1514829051571,"y",-0.0284,"Accio","gesture 1"
"171",1514829051585,"y",-0.0284,"Accio","gesture 1"
"172",1514829051602,"y",-0.0284,"Accio","gesture 1"
"173",1514829051618,"y",-0.0284,"Accio","gesture 1"
"174",1514829051635,"y",-0.0284,"Accio","gesture 1"
"175",1514829051702,"y",-0.0667,"Accio","gesture 1"
"176",1514829051719,"y",-0.0458,"Accio","gesture 1"
"177",1514829051736,"y",0.0043,"Accio","gesture 1"
"178",1514829051752,"y",0.0774,"Accio","gesture 1"
"179",1514829051768,"y",0.1168,"Accio","gesture 1"
"180",1514829051786,"y",0.1007,"Accio","gesture 1"
"181",1514829051802,"y",0.0413,"Accio","gesture 1"
"182",1514829051818,"y",-0.0343,"Accio","gesture 1"
"183",1514829051836,"y",-0.1039,"Accio","gesture 1"
"184",1514829051853,"y",-0.5764,"Accio","gesture 1"
"185",1514829051869,"y",-0.6905,"Accio","gesture 1"
"186",1514829051886,"y",-1.5259,"Accio","gesture 1"
"187",1514829051903,"y",-0.9413,"Accio","gesture 1"
"188",1514829051920,"y",-0.5728,"Accio","gesture 1"
"189",1514829051936,"y",-0.9209,"Accio","gesture 1"
"190",1514829051952,"y",-3.8575,"Accio","gesture 1"
"191",1514829051970,"y",0.8893,"Accio","gesture 1"
"192",1514829051986,"y",1.3975,"Accio","gesture 1"
"193",1514829052003,"y",0.2902,"Accio","gesture 1"
"194",1514829052019,"y",0.5987,"Accio","gesture 1"
"195",1514829052036,"y",1.7977,"Accio","gesture 1"
"196",1514829052053,"y",0.9212,"Accio","gesture 1"
"197",1514829052069,"y",1.5311,"Accio","gesture 1"
"198",1514829052086,"y",2.5758,"Accio","gesture 1"
"199",1514829052104,"y",2.4474,"Accio","gesture 1"
"200",1514829052125,"y",1.9021,"Accio","gesture 1"
"201",1514829052136,"y",1.3975,"Accio","gesture 1"
"202",1514829052152,"y",2.1724,"Accio","gesture 1"
"203",1514829052169,"y",2.8189,"Accio","gesture 1"
"204",1514829052186,"y",3.7989,"Accio","gesture 1"
"205",1514829052202,"y",4.2542,"Accio","gesture 1"
"206",1514829052219,"y",4.5843,"Accio","gesture 1"
"207",1514829052237,"y",6.5803,"Accio","gesture 1"
"208",1514829052253,"y",9.497,"Accio","gesture 1"
"209",1514829052269,"y",11.4569,"Accio","gesture 1"
"210",1514829052286,"y",13.3464,"Accio","gesture 1"
"211",1514829052302,"y",13.4716,"Accio","gesture 1"
"212",1514829052319,"y",12.4801,"Accio","gesture 1"
"213",1514829052336,"y",10.4853,"Accio","gesture 1"
"214",1514829052352,"y",10.2041,"Accio","gesture 1"
"215",1514829052369,"y",10.353,"Accio","gesture 1"
"216",1514829052386,"y",12.392,"Accio","gesture 1"
"217",1514829052402,"y",9.4251,"Accio","gesture 1"
"218",1514829052419,"y",8.6605,"Accio","gesture 1"
"219",1514829052437,"y",5.9728,"Accio","gesture 1"
"220",1514829052453,"y",3.7871,"Accio","gesture 1"
"221",1514829052469,"y",4.8548,"Accio","gesture 1"
"222",1514829052486,"y",8.2072,"Accio","gesture 1"
"223",1514829052502,"y",12.0201,"Accio","gesture 1"
"224",1514829052519,"y",14.2351,"Accio","gesture 1"
"225",1514829052536,"y",14.1155,"Accio","gesture 1"
"226",1514829052552,"y",14.5275,"Accio","gesture 1"
"227",1514829052569,"y",13.6895,"Accio","gesture 1"
"228",1514829052586,"y",12.7784,"Accio","gesture 1"
"229",1514829052603,"y",12.5847,"Accio","gesture 1"
"230",1514829052619,"y",12.1129,"Accio","gesture 1"
"231",1514829052636,"y",12.5133,"Accio","gesture 1"
"232",1514829052652,"y",11.4731,"Accio","gesture 1"
"233",1514829052669,"y",9.1417,"Accio","gesture 1"
"234",1514829052687,"y",5.0302,"Accio","gesture 1"
"235",1514829052703,"y",0.2782,"Accio","gesture 1"
"236",1514829052719,"y",-1.0775,"Accio","gesture 1"
"237",1514829052737,"y",-1.7638,"Accio","gesture 1"
"238",1514829052753,"y",-0.6006,"Accio","gesture 1"
"239",1514829052769,"y",1.1506,"Accio","gesture 1"
"240",1514829052786,"y",4.5164,"Accio","gesture 1"
"241",1514829052802,"y",7.1407,"Accio","gesture 1"
"242",1514829052819,"y",8.3357,"Accio","gesture 1"
"243",1514829052836,"y",9.8166,"Accio","gesture 1"
"244",1514829052852,"y",11.1694,"Accio","gesture 1"
"245",1514829052869,"y",11.5965,"Accio","gesture 1"
"246",1514829052887,"y",11.4308,"Accio","gesture 1"
"247",1514829052902,"y",10.924,"Accio","gesture 1"
"248",1514829052919,"y",10.2056,"Accio","gesture 1"
"249",1514829052936,"y",10.1009,"Accio","gesture 1"
"250",1514829052953,"y",8.8942,"Accio","gesture 1"
"251",1514829052969,"y",6.5265,"Accio","gesture 1"
"252",1514829052987,"y",2.2859,"Accio","gesture 1"
"253",1514829053002,"y",-3.6596,"Accio","gesture 1"
"254",1514829053019,"y",-4.8804,"Accio","gesture 1"
"255",1514829053036,"y",-4.0168,"Accio","gesture 1"
"256",1514829053052,"y",-0.5984,"Accio","gesture 1"
"257",1514829053069,"y",1.4541,"Accio","gesture 1"
"258",1514829053086,"y",5.2059,"Accio","gesture 1"
"259",1514829053103,"y",7.4108,"Accio","gesture 1"
"260",1514829053119,"y",7.9533,"Accio","gesture 1"
"261",1514829053136,"y",8.7811,"Accio","gesture 1"
"262",1514829053152,"y",10.1146,"Accio","gesture 1"
"263",1514829053169,"y",10.6033,"Accio","gesture 1"
"264",1514829053186,"y",10.9414,"Accio","gesture 1"
"265",1514829053202,"y",10.6498,"Accio","gesture 1"
"266",1514829053219,"y",9.8772,"Accio","gesture 1"
"267",1514829053238,"y",7.9002,"Accio","gesture 1"
"268",1514829053253,"y",6.6455,"Accio","gesture 1"
"269",1514829053269,"y",5.3053,"Accio","gesture 1"
"270",1514829053288,"y",1.8234,"Accio","gesture 1"
"271",1514829053303,"y",-0.8232,"Accio","gesture 1"
"272",1514829053319,"y",-2.5031,"Accio","gesture 1"
"273",1514829053338,"y",-3.0918,"Accio","gesture 1"
"274",1514829053353,"y",-0.5539,"Accio","gesture 1"
"275",1514829053369,"y",-0.0045,"Accio","gesture 1"
"276",1514829053387,"y",1.5177,"Accio","gesture 1"
"277",1514829053403,"y",2.4657,"Accio","gesture 1"
"278",1514829053419,"y",2.9182,"Accio","gesture 1"
"279",1514829053436,"y",2.962,"Accio","gesture 1"
"280",1514829053453,"y",2.1731,"Accio","gesture 1"
"281",1514829053469,"y",2.6053,"Accio","gesture 1"
"282",1514829053486,"y",1.5121,"Accio","gesture 1"
"283",1514829053503,"y",2.0998,"Accio","gesture 1"
"284",1514829053519,"y",1.5288,"Accio","gesture 1"
"285",1514829053536,"y",1.0473,"Accio","gesture 1"
"286",1514829053553,"y",0.4804,"Accio","gesture 1"
"287",1514829053569,"y",-0.0104,"Accio","gesture 1"
"288",1514829053586,"y",-0.9693,"Accio","gesture 1"
"289",1514829053603,"y",-1.3147,"Accio","gesture 1"
"290",1514829053619,"y",-1.1451,"Accio","gesture 1"
"291",1514829053637,"y",0.0863,"Accio","gesture 1"
"292",1514829053652,"y",-0.0281,"Accio","gesture 1"
"293",1514829053669,"y",-0.2367,"Accio","gesture 1"
"294",1514829053686,"y",-0.7384,"Accio","gesture 1"
"295",1514829053702,"y",-0.7616,"Accio","gesture 1"
"296",1514829053719,"y",-0.1025,"Accio","gesture 1"
"297",1514829053738,"y",0.6754,"Accio","gesture 1"
"298",1514829053752,"y",0.4825,"Accio","gesture 1"
"299",1514829053769,"y",0.8598,"Accio","gesture 1"
"300",1514829053786,"y",1.5529,"Accio","gesture 1"
"301",1514829053802,"y",1.0308,"Accio","gesture 1"
"302",1514829053819,"y",0.5175,"Accio","gesture 1"
"303",1514829053836,"y",0.2341,"Accio","gesture 1"
"304",1514829053853,"y",0.2603,"Accio","gesture 1"
"305",1514829053869,"y",0.4006,"Accio","gesture 1"
"306",1514829053887,"y",0.3528,"Accio","gesture 1"
"307",1514829053903,"y",0.1124,"Accio","gesture 1"
"308",1514829053919,"y",0.2072,"Accio","gesture 1"
"309",1514829053936,"y",0.3232,"Accio","gesture 1"
"310",1514829053953,"y",0.4018,"Accio","gesture 1"
"311",1514829053969,"y",0.3608,"Accio","gesture 1"
"312",1514829053986,"y",-0.0544,"Accio","gesture 1"
"313",1514829054021,"y",0.1083,"Accio","gesture 1"
"314",1514829054036,"y",0.268,"Accio","gesture 1"
"315",1514829054052,"y",0.6534,"Accio","gesture 1"
"316",1514829054068,"y",0.7336,"Accio","gesture 1"
"317",1514829054086,"y",0.6826,"Accio","gesture 1"
"318",1514829054102,"y",0.7802,"Accio","gesture 1"
"319",1514829054119,"y",1.0444,"Accio","gesture 1"
"320",1514829054136,"y",0.7531,"Accio","gesture 1"
"321",1514829054153,"y",0.5287,"Accio","gesture 1"
"322",1514829054169,"y",0.5027,"Accio","gesture 1"
"323",1514829054187,"y",0.0704,"Accio","gesture 1"
"324",1514829054202,"y",0.0391,"Accio","gesture 1"
"325",1514829054219,"y",0.1734,"Accio","gesture 1"
"326",1514829054239,"y",0.1535,"Accio","gesture 1"
"327",1514829054252,"y",0.2993,"Accio","gesture 1"
"328",1514829054269,"y",0.2505,"Accio","gesture 1"
"329",1514829054286,"y",-0.1294,"Accio","gesture 1"
"330",1514829054302,"y",0.2308,"Accio","gesture 1"
"331",1514829054319,"y",0.1561,"Accio","gesture 1"
"332",1514829054336,"y",-0.0065,"Accio","gesture 1"
"333",1514829054352,"y",0.032,"Accio","gesture 1"
"334",1514829054369,"y",0.143,"Accio","gesture 1"
"335",1514829054386,"y",0.2291,"Accio","gesture 1"
"336",1514829054403,"y",-0.0049,"Accio","gesture 1"
"337",1514829051555,"z",-0.3087,"Accio","gesture 1"
"338",1514829051571,"z",-0.3087,"Accio","gesture 1"
"339",1514829051585,"z",-0.3087,"Accio","gesture 1"
"340",1514829051602,"z",-0.3087,"Accio","gesture 1"
"341",1514829051618,"z",-0.3087,"Accio","gesture 1"
"342",1514829051635,"z",-0.3087,"Accio","gesture 1"
"343",1514829051702,"z",-0.1703,"Accio","gesture 1"
"344",1514829051719,"z",-0.1121,"Accio","gesture 1"
"345",1514829051736,"z",-0.1358,"Accio","gesture 1"
"346",1514829051752,"z",-0.0862,"Accio","gesture 1"
"347",1514829051768,"z",-0.002,"Accio","gesture 1"
"348",1514829051786,"z",0.0378,"Accio","gesture 1"
"349",1514829051802,"z",0.098,"Accio","gesture 1"
"350",1514829051818,"z",0.2969,"Accio","gesture 1"
"351",1514829051836,"z",0.4394,"Accio","gesture 1"
"352",1514829051853,"z",0.9537,"Accio","gesture 1"
"353",1514829051869,"z",1.0604,"Accio","gesture 1"
"354",1514829051886,"z",0.7337,"Accio","gesture 1"
"355",1514829051903,"z",-1.4836,"Accio","gesture 1"
"356",1514829051920,"z",-1.2408,"Accio","gesture 1"
"357",1514829051936,"z",-3.9078,"Accio","gesture 1"
"358",1514829051952,"z",-8.4608,"Accio","gesture 1"
"359",1514829051970,"z",-10.7681,"Accio","gesture 1"
"360",1514829051986,"z",-8.388,"Accio","gesture 1"
"361",1514829052003,"z",-4.9228,"Accio","gesture 1"
"362",1514829052019,"z",-3.3144,"Accio","gesture 1"
"363",1514829052036,"z",-3.1102,"Accio","gesture 1"
"364",1514829052053,"z",-4.1083,"Accio","gesture 1"
"365",1514829052069,"z",-4.5384,"Accio","gesture 1"
"366",1514829052086,"z",-4.0538,"Accio","gesture 1"
"367",1514829052104,"z",2.1498,"Accio","gesture 1"
"368",1514829052125,"z",4.8596,"Accio","gesture 1"
"369",1514829052136,"z",2.9085,"Accio","gesture 1"
"370",1514829052152,"z",2.0322,"Accio","gesture 1"
"371",1514829052169,"z",2.5673,"Accio","gesture 1"
"372",1514829052186,"z",1.3585,"Accio","gesture 1"
"373",1514829052202,"z",5.2423,"Accio","gesture 1"
"374",1514829052219,"z",8.7451,"Accio","gesture 1"
"375",1514829052237,"z",14.1485,"Accio","gesture 1"
"376",1514829052253,"z",15.1267,"Accio","gesture 1"
"377",1514829052269,"z",15.1239,"Accio","gesture 1"
"378",1514829052286,"z",13.7981,"Accio","gesture 1"
"379",1514829052302,"z",12.4568,"Accio","gesture 1"
"380",1514829052319,"z",13.3565,"Accio","gesture 1"
"381",1514829052336,"z",14.871,"Accio","gesture 1"
"382",1514829052352,"z",15.2167,"Accio","gesture 1"
"383",1514829052369,"z",10.1583,"Accio","gesture 1"
"384",1514829052386,"z",-23.2105,"Accio","gesture 1"
"385",1514829052402,"z",-70.0557,"Accio","gesture 1"
"386",1514829052419,"z",-70.0683,"Accio","gesture 1"
"387",1514829052437,"z",-43.0584,"Accio","gesture 1"
"388",1514829052453,"z",-14.3485,"Accio","gesture 1"
"389",1514829052469,"z",-6.7167,"Accio","gesture 1"
"390",1514829052486,"z",2.5834,"Accio","gesture 1"
"391",1514829052502,"z",8.8824,"Accio","gesture 1"
"392",1514829052519,"z",11.633,"Accio","gesture 1"
"393",1514829052536,"z",21.0991,"Accio","gesture 1"
"394",1514829052552,"z",31.7467,"Accio","gesture 1"
"395",1514829052569,"z",32.3646,"Accio","gesture 1"
"396",1514829052586,"z",28.1117,"Accio","gesture 1"
"397",1514829052603,"z",20.6561,"Accio","gesture 1"
"398",1514829052619,"z",18.1197,"Accio","gesture 1"
"399",1514829052636,"z",12.3232,"Accio","gesture 1"
"400",1514829052652,"z",-7.302,"Accio","gesture 1"
"401",1514829052669,"z",-23.9591,"Accio","gesture 1"
"402",1514829052687,"z",-44.8261,"Accio","gesture 1"
"403",1514829052703,"z",-43.1904,"Accio","gesture 1"
"404",1514829052719,"z",-36.4028,"Accio","gesture 1"
"405",1514829052737,"z",-17.9485,"Accio","gesture 1"
"406",1514829052753,"z",-3.8982,"Accio","gesture 1"
"407",1514829052769,"z",-0.2664,"Accio","gesture 1"
"408",1514829052786,"z",5.5894,"Accio","gesture 1"
"409",1514829052802,"z",10.9146,"Accio","gesture 1"
"410",1514829052819,"z",13.9575,"Accio","gesture 1"
"411",1514829052836,"z",21.6294,"Accio","gesture 1"
"412",1514829052852,"z",26.6635,"Accio","gesture 1"
"413",1514829052869,"z",26.9938,"Accio","gesture 1"
"414",1514829052887,"z",23.2083,"Accio","gesture 1"
"415",1514829052902,"z",16.3243,"Accio","gesture 1"
"416",1514829052919,"z",13.0388,"Accio","gesture 1"
"417",1514829052936,"z",4.232,"Accio","gesture 1"
"418",1514829052953,"z",-18.1078,"Accio","gesture 1"
"419",1514829052969,"z",-32.3553,"Accio","gesture 1"
"420",1514829052987,"z",-45.0971,"Accio","gesture 1"
"421",1514829053002,"z",-27.4654,"Accio","gesture 1"
"422",1514829053019,"z",-18.0016,"Accio","gesture 1"
"423",1514829053036,"z",-7.6457,"Accio","gesture 1"
"424",1514829053052,"z",-3.3181,"Accio","gesture 1"
"425",1514829053069,"z",-0.7517,"Accio","gesture 1"
"426",1514829053086,"z",4.6272,"Accio","gesture 1"
"427",1514829053103,"z",8.8855,"Accio","gesture 1"
"428",1514829053119,"z",11.1555,"Accio","gesture 1"
"429",1514829053136,"z",16.7914,"Accio","gesture 1"
"430",1514829053152,"z",21.7472,"Accio","gesture 1"
"431",1514829053169,"z",22.9275,"Accio","gesture 1"
"432",1514829053186,"z",21.4498,"Accio","gesture 1"
"433",1514829053202,"z",16.8405,"Accio","gesture 1"
"434",1514829053219,"z",15.0555,"Accio","gesture 1"
"435",1514829053238,"z",10.8225,"Accio","gesture 1"
"436",1514829053253,"z",2.2502,"Accio","gesture 1"
"437",1514829053269,"z",-5.7664,"Accio","gesture 1"
"438",1514829053288,"z",-21.962,"Accio","gesture 1"
"439",1514829053303,"z",-27.5662,"Accio","gesture 1"
"440",1514829053319,"z",-26.2391,"Accio","gesture 1"
"441",1514829053338,"z",-18.1174,"Accio","gesture 1"
"442",1514829053353,"z",-8.7794,"Accio","gesture 1"
"443",1514829053369,"z",-7.3238,"Accio","gesture 1"
"444",1514829053387,"z",-4.3114,"Accio","gesture 1"
"445",1514829053403,"z",-1.6073,"Accio","gesture 1"
"446",1514829053419,"z",0.5614,"Accio","gesture 1"
"447",1514829053436,"z",4.864,"Accio","gesture 1"
"448",1514829053453,"z",5.1059,"Accio","gesture 1"
"449",1514829053469,"z",5.4468,"Accio","gesture 1"
"450",1514829053486,"z",4.2434,"Accio","gesture 1"
"451",1514829053503,"z",4.9212,"Accio","gesture 1"
"452",1514829053519,"z",3.388,"Accio","gesture 1"
"453",1514829053536,"z",0.7484,"Accio","gesture 1"
"454",1514829053553,"z",1.0439,"Accio","gesture 1"
"455",1514829053569,"z",-0.0807,"Accio","gesture 1"
"456",1514829053586,"z",-3.7318,"Accio","gesture 1"
"457",1514829053603,"z",-2.3354,"Accio","gesture 1"
"458",1514829053619,"z",-0.7545,"Accio","gesture 1"
"459",1514829053637,"z",1.6862,"Accio","gesture 1"
"460",1514829053652,"z",1.4048,"Accio","gesture 1"
"461",1514829053669,"z",0.6135,"Accio","gesture 1"
"462",1514829053686,"z",-4.2631,"Accio","gesture 1"
"463",1514829053702,"z",-1.9098,"Accio","gesture 1"
"464",1514829053719,"z",-0.928,"Accio","gesture 1"
"465",1514829053738,"z",-1.0712,"Accio","gesture 1"
"466",1514829053752,"z",-0.614,"Accio","gesture 1"
"467",1514829053769,"z",-0.4923,"Accio","gesture 1"
"468",1514829053786,"z",1.2595,"Accio","gesture 1"
"469",1514829053802,"z",2.6208,"Accio","gesture 1"
"470",1514829053819,"z",2.0455,"Accio","gesture 1"
"471",1514829053836,"z",0.2386,"Accio","gesture 1"
"472",1514829053853,"z",-1.829,"Accio","gesture 1"
"473",1514829053869,"z",-2.2505,"Accio","gesture 1"
"474",1514829053887,"z",-1.798,"Accio","gesture 1"
"475",1514829053903,"z",-1.9593,"Accio","gesture 1"
"476",1514829053919,"z",-2.0726,"Accio","gesture 1"
