"","time","direction","accel","label","recording_num"
"55",1514695499940,"x",-17.4763,"Alohamora","gesture 1"
"56",1514695499956,"x",-13.4705,"Alohamora","gesture 1"
"57",1514695499974,"x",-10.934,"Alohamora","gesture 1"
"58",1514695499990,"x",-5.1561,"Alohamora","gesture 1"
"59",1514695500006,"x",-1.9244,"Alohamora","gesture 1"
"60",1514695500025,"x",-1.0347,"Alohamora","gesture 1"
"61",1514695500041,"x",2.0786,"Alohamora","gesture 1"
"62",1514695500057,"x",7.4916,"Alohamora","gesture 1"
"63",1514695500074,"x",10.8122,"Alohamora","gesture 1"
"64",1514695500090,"x",17.9488,"Alohamora","gesture 1"
"65",1514695500106,"x",19.2866,"Alohamora","gesture 1"
"66",1514695500124,"x",18.3685,"Alohamora","gesture 1"
"67",1514695500141,"x",17.246,"Alohamora","gesture 1"
"68",1514695500157,"x",11.2404,"Alohamora","gesture 1"
"69",1514695500174,"x",7.1803,"Alohamora","gesture 1"
"70",1514695500191,"x",-1.735,"Alohamora","gesture 1"
"71",1514695500207,"x",-14.3577,"Alohamora","gesture 1"
"72",1514695500224,"x",-23.5623,"Alohamora","gesture 1"
"73",1514695500241,"x",-30.2204,"Alohamora","gesture 1"
"74",1514695500257,"x",-25.2041,"Alohamora","gesture 1"
"75",1514695500274,"x",-24.3774,"Alohamora","gesture 1"
"76",1514695500291,"x",-24.997,"Alohamora","gesture 1"
"77",1514695500307,"x",-22.7514,"Alohamora","gesture 1"
"78",1514695500324,"x",-20.9791,"Alohamora","gesture 1"
"79",1514695500341,"x",-14.7025,"Alohamora","gesture 1"
"80",1514695500358,"x",-8.4224,"Alohamora","gesture 1"
"81",1514695500374,"x",-6.4558,"Alohamora","gesture 1"
"82",1514695500391,"x",-3.667,"Alohamora","gesture 1"
"83",1514695500407,"x",-0.1413,"Alohamora","gesture 1"
"84",1514695500424,"x",1.9104,"Alohamora","gesture 1"
"85",1514695500441,"x",6.6011,"Alohamora","gesture 1"
"86",1514695500458,"x",10.8785,"Alohamora","gesture 1"
"87",1514695500476,"x",13.9718,"Alohamora","gesture 1"
"88",1514695500491,"x",14.9334,"Alohamora","gesture 1"
"89",1514695500507,"x",13.8575,"Alohamora","gesture 1"
"90",1514695500524,"x",14.1241,"Alohamora","gesture 1"
"91",1514695500544,"x",16.5432,"Alohamora","gesture 1"
"92",1514695500557,"x",12.9309,"Alohamora","gesture 1"
"93",1514695500574,"x",9.24,"Alohamora","gesture 1"
"94",1514695500592,"x",-1.8837,"Alohamora","gesture 1"
"95",1514695500608,"x",-13.1642,"Alohamora","gesture 1"
"96",1514695500624,"x",-18.4181,"Alohamora","gesture 1"
"97",1514695500642,"x",-26.336,"Alohamora","gesture 1"
"98",1514695500658,"x",-26.0814,"Alohamora","gesture 1"
"99",1514695500673,"x",-25.3781,"Alohamora","gesture 1"
"100",1514695500692,"x",-23.8567,"Alohamora","gesture 1"
"101",1514695500707,"x",-19.499,"Alohamora","gesture 1"
"102",1514695500724,"x",-17.5908,"Alohamora","gesture 1"
"103",1514695500741,"x",-14.6005,"Alohamora","gesture 1"
"104",1514695500757,"x",-10.9631,"Alohamora","gesture 1"
"105",1514695500774,"x",-8.5959,"Alohamora","gesture 1"
"106",1514695500791,"x",-4.1424,"Alohamora","gesture 1"
"107",1514695500807,"x",-0.4747,"Alohamora","gesture 1"
"108",1514695500824,"x",0.9617,"Alohamora","gesture 1"
"109",1514695500841,"x",4.5088,"Alohamora","gesture 1"
"110",1514695500857,"x",7.4706,"Alohamora","gesture 1"
"111",1514695500873,"x",8.43,"Alohamora","gesture 1"
"112",1514695500891,"x",12.4315,"Alohamora","gesture 1"
"113",1514695500908,"x",17.8197,"Alohamora","gesture 1"
"114",1514695500924,"x",19.1576,"Alohamora","gesture 1"
"115",1514695500943,"x",17.3863,"Alohamora","gesture 1"
"116",1514695500958,"x",11.3979,"Alohamora","gesture 1"
"117",1514695500977,"x",8.5777,"Alohamora","gesture 1"
"118",1514695500992,"x",0.996,"Alohamora","gesture 1"
"119",1514695501008,"x",-9.5362,"Alohamora","gesture 1"
"120",1514695501023,"x",-13.0197,"Alohamora","gesture 1"
"121",1514695501041,"x",-13.1525,"Alohamora","gesture 1"
"122",1514695501057,"x",-8.6956,"Alohamora","gesture 1"
"123",1514695501074,"x",-7.1988,"Alohamora","gesture 1"
"124",1514695501091,"x",-5.1388,"Alohamora","gesture 1"
"125",1514695501107,"x",-4.3565,"Alohamora","gesture 1"
"126",1514695501124,"x",-4.0545,"Alohamora","gesture 1"
"127",1514695501141,"x",-2.7337,"Alohamora","gesture 1"
"128",1514695501158,"x",-1.8148,"Alohamora","gesture 1"
"129",1514695501174,"x",-1.9824,"Alohamora","gesture 1"
"130",1514695501191,"x",-1.8154,"Alohamora","gesture 1"
"131",1514695501207,"x",-2.237,"Alohamora","gesture 1"
"132",1514695501224,"x",-2.5621,"Alohamora","gesture 1"
"133",1514695501241,"x",-3.0622,"Alohamora","gesture 1"
"134",1514695501257,"x",-2.3373,"Alohamora","gesture 1"
"135",1514695501273,"x",-1.7383,"Alohamora","gesture 1"
"136",1514695501291,"x",-1.7033,"Alohamora","gesture 1"
"137",1514695501307,"x",-1.0346,"Alohamora","gesture 1"
"138",1514695501324,"x",0.1132,"Alohamora","gesture 1"
"139",1514695501340,"x",0.3955,"Alohamora","gesture 1"
"140",1514695501357,"x",0.2754,"Alohamora","gesture 1"
"141",1514695501374,"x",0.4483,"Alohamora","gesture 1"
"142",1514695501392,"x",0.2904,"Alohamora","gesture 1"
"143",1514695501407,"x",0.1633,"Alohamora","gesture 1"
"144",1514695501426,"x",0.4474,"Alohamora","gesture 1"
"145",1514695501441,"x",0.525,"Alohamora","gesture 1"
"146",1514695501457,"x",-0.011,"Alohamora","gesture 1"
"147",1514695501475,"x",-0.3183,"Alohamora","gesture 1"
"148",1514695501490,"x",-0.5638,"Alohamora","gesture 1"
"149",1514695501507,"x",-0.9782,"Alohamora","gesture 1"
"150",1514695501524,"x",-0.8625,"Alohamora","gesture 1"
"151",1514695501540,"x",-0.3958,"Alohamora","gesture 1"
"152",1514695501557,"x",-0.2072,"Alohamora","gesture 1"
"153",1514695501574,"x",-0.2051,"Alohamora","gesture 1"
"154",1514695501591,"x",0.1941,"Alohamora","gesture 1"
"155",1514695501607,"x",-0.087,"Alohamora","gesture 1"
"156",1514695501624,"x",0.0868,"Alohamora","gesture 1"
"157",1514695501641,"x",0.4354,"Alohamora","gesture 1"
"158",1514695501658,"x",0.1781,"Alohamora","gesture 1"
"159",1514695501674,"x",-0.0842,"Alohamora","gesture 1"
"160",1514695501691,"x",-0.3103,"Alohamora","gesture 1"
"161",1514695501707,"x",0.0216,"Alohamora","gesture 1"
"162",1514695501746,"x",-0.21,"Alohamora","gesture 1"
"163",1514695501757,"x",-0.4928,"Alohamora","gesture 1"
"164",1514695501774,"x",-0.644,"Alohamora","gesture 1"
"165",1514695501793,"x",-0.4837,"Alohamora","gesture 1"
"166",1514695501807,"x",-0.2951,"Alohamora","gesture 1"
"167",1514695501824,"x",-0.1935,"Alohamora","gesture 1"
"168",1514695501840,"x",-0.1388,"Alohamora","gesture 1"
"169",1514695501857,"x",-0.0419,"Alohamora","gesture 1"
"170",1514695501874,"x",-0.1862,"Alohamora","gesture 1"
"171",1514695501890,"x",-0.1657,"Alohamora","gesture 1"
"172",1514695501907,"x",-0.1437,"Alohamora","gesture 1"
"173",1514695501924,"x",-0.095,"Alohamora","gesture 1"
"174",1514695501941,"x",0.1281,"Alohamora","gesture 1"
"175",1514695501957,"x",0.1624,"Alohamora","gesture 1"
"176",1514695501974,"x",-0.0384,"Alohamora","gesture 1"
"177",1514695501991,"x",0.2908,"Alohamora","gesture 1"
"178",1514695502007,"x",0.2276,"Alohamora","gesture 1"
"179",1514695502024,"x",0.2127,"Alohamora","gesture 1"
"180",1514695502040,"x",0.4364,"Alohamora","gesture 1"
"181",1514695502057,"x",0.3502,"Alohamora","gesture 1"
"182",1514695502074,"x",-0.0322,"Alohamora","gesture 1"
"183",1514695502090,"x",-0.2159,"Alohamora","gesture 1"
"184",1514695502107,"x",0.3456,"Alohamora","gesture 1"
"185",1514695502124,"x",0.3127,"Alohamora","gesture 1"
"186",1514695502140,"x",0.3102,"Alohamora","gesture 1"
"187",1514695498997,"y",-0.1086,"Alohamora","gesture 1"
"188",1514695499009,"y",-0.1086,"Alohamora","gesture 1"
"189",1514695499037,"y",-0.1086,"Alohamora","gesture 1"
"190",1514695499042,"y",-0.1086,"Alohamora","gesture 1"
"191",1514695499057,"y",-0.1086,"Alohamora","gesture 1"
"192",1514695499074,"y",-0.1086,"Alohamora","gesture 1"
"193",1514695499141,"y",0.5579,"Alohamora","gesture 1"
"194",1514695499156,"y",0.1523,"Alohamora","gesture 1"
"195",1514695499174,"y",0.2495,"Alohamora","gesture 1"
"196",1514695499190,"y",0.415,"Alohamora","gesture 1"
"197",1514695499207,"y",0.4251,"Alohamora","gesture 1"
"198",1514695499223,"y",0.5977,"Alohamora","gesture 1"
"199",1514695499241,"y",0.4374,"Alohamora","gesture 1"
"200",1514695499257,"y",-0.8174,"Alohamora","gesture 1"
"201",1514695499274,"y",-0.077,"Alohamora","gesture 1"
"202",1514695499290,"y",0.3928,"Alohamora","gesture 1"
"203",1514695499306,"y",0.3557,"Alohamora","gesture 1"
"204",1514695499324,"y",0.252,"Alohamora","gesture 1"
"205",1514695499341,"y",0.498,"Alohamora","gesture 1"
"206",1514695499357,"y",0.3397,"Alohamora","gesture 1"
"207",1514695499374,"y",0.3869,"Alohamora","gesture 1"
"208",1514695499390,"y",-0.5488,"Alohamora","gesture 1"
"209",1514695499407,"y",-1.3772,"Alohamora","gesture 1"
"210",1514695499424,"y",-1.7525,"Alohamora","gesture 1"
"211",1514695499441,"y",-2.1566,"Alohamora","gesture 1"
"212",1514695499457,"y",-2.4654,"Alohamora","gesture 1"
"213",1514695499474,"y",-2.2115,"Alohamora","gesture 1"
"214",1514695499490,"y",-3.2235,"Alohamora","gesture 1"
"215",1514695499507,"y",-3.0216,"Alohamora","gesture 1"
"216",1514695499524,"y",-1.5323,"Alohamora","gesture 1"
"217",1514695499541,"y",-1.9558,"Alohamora","gesture 1"
"218",1514695499557,"y",-0.2802,"Alohamora","gesture 1"
"219",1514695499576,"y",0.8011,"Alohamora","gesture 1"
"220",1514695499604,"y",2.8404,"Alohamora","gesture 1"
"221",1514695499606,"y",3.3289,"Alohamora","gesture 1"
"222",1514695499624,"y",4.2531,"Alohamora","gesture 1"
"223",1514695499640,"y",6.3983,"Alohamora","gesture 1"
"224",1514695499656,"y",8.9556,"Alohamora","gesture 1"
"225",1514695499674,"y",9.8809,"Alohamora","gesture 1"
"226",1514695499691,"y",11.9798,"Alohamora","gesture 1"
"227",1514695499707,"y",14.8372,"Alohamora","gesture 1"
"228",1514695499724,"y",15.5774,"Alohamora","gesture 1"
"229",1514695499741,"y",16.6616,"Alohamora","gesture 1"
"230",1514695499757,"y",18.3641,"Alohamora","gesture 1"
"231",1514695499774,"y",18.8551,"Alohamora","gesture 1"
"232",1514695499790,"y",18.4262,"Alohamora","gesture 1"
"233",1514695499806,"y",15.6617,"Alohamora","gesture 1"
"234",1514695499824,"y",13.5867,"Alohamora","gesture 1"
"235",1514695499840,"y",5.901,"Alohamora","gesture 1"
"236",1514695499856,"y",-0.8304,"Alohamora","gesture 1"
"237",1514695499874,"y",-1.5703,"Alohamora","gesture 1"
"238",1514695499890,"y",-2.4575,"Alohamora","gesture 1"
"239",1514695499907,"y",-2.6363,"Alohamora","gesture 1"
"240",1514695499924,"y",-1.4697,"Alohamora","gesture 1"
"241",1514695499940,"y",1.0084,"Alohamora","gesture 1"
"242",1514695499956,"y",4.0592,"Alohamora","gesture 1"
"243",1514695499974,"y",5.9093,"Alohamora","gesture 1"
"244",1514695499990,"y",9.1317,"Alohamora","gesture 1"
"245",1514695500006,"y",10.5468,"Alohamora","gesture 1"
"246",1514695500025,"y",11.0484,"Alohamora","gesture 1"
"247",1514695500041,"y",12.6275,"Alohamora","gesture 1"
"248",1514695500057,"y",15.0855,"Alohamora","gesture 1"
"249",1514695500074,"y",16.3463,"Alohamora","gesture 1"
"250",1514695500090,"y",19.9277,"Alohamora","gesture 1"
"251",1514695500106,"y",22.6899,"Alohamora","gesture 1"
"252",1514695500124,"y",22.7925,"Alohamora","gesture 1"
"253",1514695500141,"y",21.684,"Alohamora","gesture 1"
"254",1514695500157,"y",17.3149,"Alohamora","gesture 1"
"255",1514695500174,"y",14.8861,"Alohamora","gesture 1"
"256",1514695500191,"y",10.5139,"Alohamora","gesture 1"
"257",1514695500207,"y",7.0096,"Alohamora","gesture 1"
"258",1514695500224,"y",3.7608,"Alohamora","gesture 1"
"259",1514695500241,"y",-3.444,"Alohamora","gesture 1"
"260",1514695500257,"y",-5.146,"Alohamora","gesture 1"
"261",1514695500274,"y",-5.3613,"Alohamora","gesture 1"
"262",1514695500291,"y",-4.8657,"Alohamora","gesture 1"
"263",1514695500307,"y",-2.0359,"Alohamora","gesture 1"
"264",1514695500324,"y",0.0892,"Alohamora","gesture 1"
"265",1514695500341,"y",3.992,"Alohamora","gesture 1"
"266",1514695500358,"y",7.4155,"Alohamora","gesture 1"
"267",1514695500374,"y",8.6425,"Alohamora","gesture 1"
"268",1514695500391,"y",10.4104,"Alohamora","gesture 1"
"269",1514695500407,"y",12.444,"Alohamora","gesture 1"
"270",1514695500424,"y",13.1965,"Alohamora","gesture 1"
"271",1514695500441,"y",13.8463,"Alohamora","gesture 1"
"272",1514695500458,"y",14.2188,"Alohamora","gesture 1"
"273",1514695500476,"y",16.1114,"Alohamora","gesture 1"
"274",1514695500491,"y",17.3172,"Alohamora","gesture 1"
"275",1514695500507,"y",20.9959,"Alohamora","gesture 1"
"276",1514695500524,"y",21.601,"Alohamora","gesture 1"
"277",1514695500544,"y",19.4637,"Alohamora","gesture 1"
"278",1514695500557,"y",15.8257,"Alohamora","gesture 1"
"279",1514695500574,"y",14.7517,"Alohamora","gesture 1"
"280",1514695500592,"y",12.8474,"Alohamora","gesture 1"
"281",1514695500608,"y",9.9458,"Alohamora","gesture 1"
"282",1514695500624,"y",8.0853,"Alohamora","gesture 1"
"283",1514695500642,"y",3.0281,"Alohamora","gesture 1"
"284",1514695500658,"y",0.6387,"Alohamora","gesture 1"
"285",1514695500673,"y",0.774,"Alohamora","gesture 1"
"286",1514695500692,"y",0.717,"Alohamora","gesture 1"
"287",1514695500707,"y",1.4108,"Alohamora","gesture 1"
"288",1514695500724,"y",2.4005,"Alohamora","gesture 1"
"289",1514695500741,"y",4.4454,"Alohamora","gesture 1"
"290",1514695500757,"y",6.7146,"Alohamora","gesture 1"
"291",1514695500774,"y",8.0032,"Alohamora","gesture 1"
"292",1514695500791,"y",9.7459,"Alohamora","gesture 1"
"293",1514695500807,"y",10.7178,"Alohamora","gesture 1"
"294",1514695500824,"y",11.0353,"Alohamora","gesture 1"
"295",1514695500841,"y",11.574,"Alohamora","gesture 1"
"296",1514695500857,"y",12.3202,"Alohamora","gesture 1"
"297",1514695500873,"y",13.0198,"Alohamora","gesture 1"
"298",1514695500891,"y",16.5965,"Alohamora","gesture 1"
"299",1514695500908,"y",19.344,"Alohamora","gesture 1"
"300",1514695500924,"y",19.5754,"Alohamora","gesture 1"
"301",1514695500943,"y",17.3581,"Alohamora","gesture 1"
"302",1514695500958,"y",13.1402,"Alohamora","gesture 1"
"303",1514695500977,"y",10.9251,"Alohamora","gesture 1"
"304",1514695500992,"y",6.6518,"Alohamora","gesture 1"
"305",1514695501008,"y",1.7572,"Alohamora","gesture 1"
"306",1514695501023,"y",-0.8775,"Alohamora","gesture 1"
"307",1514695501041,"y",-4.09,"Alohamora","gesture 1"
"308",1514695501057,"y",-3.6018,"Alohamora","gesture 1"
"309",1514695501074,"y",-2.8349,"Alohamora","gesture 1"
"310",1514695501091,"y",-1.2588,"Alohamora","gesture 1"
"311",1514695501107,"y",-0.2863,"Alohamora","gesture 1"
"312",1514695501124,"y",0.1903,"Alohamora","gesture 1"
"313",1514695501141,"y",0.8573,"Alohamora","gesture 1"
"314",1514695501158,"y",0.9809,"Alohamora","gesture 1"
"315",1514695501174,"y",0.7965,"Alohamora","gesture 1"
"316",1514695501191,"y",0.1583,"Alohamora","gesture 1"
"317",1514695501207,"y",-0.4543,"Alohamora","gesture 1"
"318",1514695501224,"y",-0.628,"Alohamora","gesture 1"
"319",1514695501241,"y",-0.7736,"Alohamora","gesture 1"
"320",1514695501257,"y",-0.6438,"Alohamora","gesture 1"
"321",1514695501273,"y",-0.5164,"Alohamora","gesture 1"
"322",1514695501291,"y",0.2436,"Alohamora","gesture 1"
"323",1514695501307,"y",0.0172,"Alohamora","gesture 1"
"324",1514695501324,"y",0.0843,"Alohamora","gesture 1"
"325",1514695501340,"y",0.3209,"Alohamora","gesture 1"
"326",1514695501357,"y",0.5065,"Alohamora","gesture 1"
"327",1514695501374,"y",0.5211,"Alohamora","gesture 1"
"328",1514695501392,"y",0.524,"Alohamora","gesture 1"
"329",1514695501407,"y",0.438,"Alohamora","gesture 1"
"330",1514695501426,"y",0.5673,"Alohamora","gesture 1"
"331",1514695501441,"y",0.4578,"Alohamora","gesture 1"
"332",1514695501457,"y",0.235,"Alohamora","gesture 1"
"333",1514695501475,"y",-0.0158,"Alohamora","gesture 1"
"334",1514695501490,"y",-0.2803,"Alohamora","gesture 1"
"335",1514695501507,"y",-0.4798,"Alohamora","gesture 1"
"336",1514695501524,"y",-0.5545,"Alohamora","gesture 1"
"337",1514695501540,"y",-0.6742,"Alohamora","gesture 1"
"338",1514695501557,"y",-0.5596,"Alohamora","gesture 1"
"339",1514695501574,"y",-0.4351,"Alohamora","gesture 1"
"340",1514695501591,"y",-0.0981,"Alohamora","gesture 1"
"341",1514695501607,"y",0.1204,"Alohamora","gesture 1"
"342",1514695501624,"y",0.1837,"Alohamora","gesture 1"
"343",1514695501641,"y",0.1289,"Alohamora","gesture 1"
"344",1514695501658,"y",-0.0308,"Alohamora","gesture 1"
"345",1514695501674,"y",-0.0402,"Alohamora","gesture 1"
"346",1514695501691,"y",-0.1731,"Alohamora","gesture 1"
"347",1514695501707,"y",-0.1274,"Alohamora","gesture 1"
"348",1514695501746,"y",-0.0402,"Alohamora","gesture 1"
"349",1514695501757,"y",-0.005,"Alohamora","gesture 1"
"350",1514695501774,"y",-0.0072,"Alohamora","gesture 1"
"351",1514695501793,"y",0.0172,"Alohamora","gesture 1"
"352",1514695501807,"y",-7e-04,"Alohamora","gesture 1"
"353",1514695501824,"y",-0.0094,"Alohamora","gesture 1"
"354",1514695501840,"y",-0.0047,"Alohamora","gesture 1"
"355",1514695501857,"y",-0.0197,"Alohamora","gesture 1"
"356",1514695501874,"y",0.0079,"Alohamora","gesture 1"
"357",1514695501890,"y",-0.0546,"Alohamora","gesture 1"
"358",1514695501907,"y",-0.0936,"Alohamora","gesture 1"
"359",1514695501924,"y",-0.1014,"Alohamora","gesture 1"
"360",1514695501941,"y",-0.1701,"Alohamora","gesture 1"
"361",1514695501957,"y",-0.1121,"Alohamora","gesture 1"
"362",1514695501974,"y",-0.1265,"Alohamora","gesture 1"
"363",1514695501991,"y",-0.0728,"Alohamora","gesture 1"
"364",1514695502007,"y",0.032,"Alohamora","gesture 1"
"365",1514695502024,"y",0.0063,"Alohamora","gesture 1"
"366",1514695502040,"y",0.001,"Alohamora","gesture 1"
"367",1514695502057,"y",-0.0461,"Alohamora","gesture 1"
"368",1514695502074,"y",-0.07,"Alohamora","gesture 1"
"369",1514695502090,"y",-0.0428,"Alohamora","gesture 1"
"370",1514695502107,"y",-0.0194,"Alohamora","gesture 1"
"371",1514695502124,"y",-0.0125,"Alohamora","gesture 1"
"372",1514695502140,"y",-0.0954,"Alohamora","gesture 1"
"373",1514695498997,"z",-2e-04,"Alohamora","gesture 1"
"374",1514695499009,"z",-2e-04,"Alohamora","gesture 1"
"375",1514695499037,"z",-2e-04,"Alohamora","gesture 1"
"376",1514695499042,"z",-2e-04,"Alohamora","gesture 1"
"377",1514695499057,"z",-2e-04,"Alohamora","gesture 1"
"378",1514695499074,"z",-2e-04,"Alohamora","gesture 1"
"379",1514695499141,"z",-1.4646,"Alohamora","gesture 1"
"380",1514695499156,"z",-0.97,"Alohamora","gesture 1"
"381",1514695499174,"z",-0.3868,"Alohamora","gesture 1"
"382",1514695499190,"z",-1.0562,"Alohamora","gesture 1"
"383",1514695499207,"z",-0.3926,"Alohamora","gesture 1"
"384",1514695499223,"z",-0.0665,"Alohamora","gesture 1"
"385",1514695499241,"z",0.6901,"Alohamora","gesture 1"
"386",1514695499257,"z",1.9396,"Alohamora","gesture 1"
"387",1514695499274,"z",1.7119,"Alohamora","gesture 1"
"388",1514695499290,"z",0.5794,"Alohamora","gesture 1"
"389",1514695499306,"z",-0.0933,"Alohamora","gesture 1"
"390",1514695499324,"z",-0.4294,"Alohamora","gesture 1"
"391",1514695499341,"z",-0.6611,"Alohamora","gesture 1"
"392",1514695499357,"z",-1.3276,"Alohamora","gesture 1"
"393",1514695499374,"z",-1.4014,"Alohamora","gesture 1"
"394",1514695499390,"z",-2.7032,"Alohamora","gesture 1"
"395",1514695499407,"z",-1.1517,"Alohamora","gesture 1"
"396",1514695499424,"z",-1.3291,"Alohamora","gesture 1"
"397",1514695499441,"z",-3.3386,"Alohamora","gesture 1"
"398",1514695499457,"z",-3.8536,"Alohamora","gesture 1"
"399",1514695499474,"z",-1.9349,"Alohamora","gesture 1"
"400",1514695499490,"z",0.4222,"Alohamora","gesture 1"
"401",1514695499507,"z",1.1688,"Alohamora","gesture 1"
"402",1514695499524,"z",2.6009,"Alohamora","gesture 1"
"403",1514695499541,"z",4.4237,"Alohamora","gesture 1"
"404",1514695499557,"z",5.318,"Alohamora","gesture 1"
"405",1514695499576,"z",5.7643,"Alohamora","gesture 1"
"406",1514695499604,"z",8.1388,"Alohamora","gesture 1"
"407",1514695499606,"z",8.7118,"Alohamora","gesture 1"
"408",1514695499624,"z",9.5321,"Alohamora","gesture 1"
"409",1514695499640,"z",10.3845,"Alohamora","gesture 1"
"410",1514695499656,"z",6.9795,"Alohamora","gesture 1"
"411",1514695499674,"z",4.7984,"Alohamora","gesture 1"
"412",1514695499691,"z",1.7382,"Alohamora","gesture 1"
"413",1514695499707,"z",-1.6186,"Alohamora","gesture 1"
"414",1514695499724,"z",-6.1223,"Alohamora","gesture 1"
"415",1514695499741,"z",-18.5769,"Alohamora","gesture 1"
"416",1514695499757,"z",-25.2862,"Alohamora","gesture 1"
"417",1514695499774,"z",-26.7357,"Alohamora","gesture 1"
"418",1514695499790,"z",-26.2708,"Alohamora","gesture 1"
"419",1514695499806,"z",-16.1871,"Alohamora","gesture 1"
"420",1514695499824,"z",-10.3826,"Alohamora","gesture 1"
"421",1514695499840,"z",-3.0528,"Alohamora","gesture 1"
"422",1514695499856,"z",-3.7728,"Alohamora","gesture 1"
"423",1514695499874,"z",-2.2231,"Alohamora","gesture 1"
"424",1514695499890,"z",3.1567,"Alohamora","gesture 1"
"425",1514695499907,"z",10.2591,"Alohamora","gesture 1"
"426",1514695499924,"z",13.6278,"Alohamora","gesture 1"
"427",1514695499940,"z",19.352,"Alohamora","gesture 1"
"428",1514695499956,"z",20.4656,"Alohamora","gesture 1"
"429",1514695499974,"z",19.7442,"Alohamora","gesture 1"
"430",1514695499990,"z",17.5979,"Alohamora","gesture 1"
"431",1514695500006,"z",16.665,"Alohamora","gesture 1"
"432",1514695500025,"z",16.7561,"Alohamora","gesture 1"
"433",1514695500041,"z",16.1927,"Alohamora","gesture 1"
"434",1514695500057,"z",15.6088,"Alohamora","gesture 1"
"435",1514695500074,"z",14.1058,"Alohamora","gesture 1"
"436",1514695500090,"z",4.1468,"Alohamora","gesture 1"
"437",1514695500106,"z",-7.024,"Alohamora","gesture 1"
"438",1514695500124,"z",-12.0743,"Alohamora","gesture 1"
"439",1514695500141,"z",-22.1261,"Alohamora","gesture 1"
"440",1514695500157,"z",-28.0215,"Alohamora","gesture 1"
"441",1514695500174,"z",-27.6493,"Alohamora","gesture 1"
"442",1514695500191,"z",-22.7709,"Alohamora","gesture 1"
"443",1514695500207,"z",-15.7272,"Alohamora","gesture 1"
"444",1514695500224,"z",-11.9315,"Alohamora","gesture 1"
