time,direction,accel,label,recording_num
0.454,m_y,-0.24,Alohomora,gesture 1
0.504,m_y,0.41,Alohomora,gesture 1
0.565,m_y,1.47,Alohomora,gesture 1
0.606,m_y,1.65,Alohomora,gesture 1
0.656,m_y,2.47,Alohomora,gesture 1
0.707,m_y,2.25,Alohomora,gesture 1
0.757,m_y,2.25,Alohomora,gesture 1
0.808,m_y,0.71,Alohomora,gesture 1
0.859,m_y,0.51,Alohomora,gesture 1
0.91,m_y,0.81,Alohomora,gesture 1
0.961,m_y,0.79,Alohomora,gesture 1
1.012,m_y,0.78,Alohomora,gesture 1
1.063,m_y,0.8,Alohomora,gesture 1
1.113,m_y,0.22,Alohomora,gesture 1
1.163,m_y,1.35,Alohomora,gesture 1
1.213,m_y,2.81,Alohomora,gesture 1
1.265,m_y,3.46,Alohomora,gesture 1
1.315,m_y,3.75,Alohomora,gesture 1
1.365,m_y,4.01,Alohomora,gesture 1
1.415,m_y,4.77,Alohomora,gesture 1
1.465,m_y,7.12,Alohomora,gesture 1
1.517,m_y,6.42,Alohomora,gesture 1
1.567,m_y,3.6,Alohomora,gesture 1
1.618,m_y,3.64,Alohomora,gesture 1
1.668,m_y,-0.54,Alohomora,gesture 1
1.718,m_y,-0.83,Alohomora,gesture 1
1.769,m_y,0.01,Alohomora,gesture 1
1.82,m_y,-0.14,Alohomora,gesture 1
1.871,m_y,0.16,Alohomora,gesture 1
1.921,m_y,0.29,Alohomora,gesture 1
1.971,m_y,-0.07,Alohomora,gesture 1
2.022,m_y,-0.62,Alohomora,gesture 1
2.073,m_y,-0.57,Alohomora,gesture 1
2.123,m_y,-0.04,Alohomora,gesture 1
2.174,m_y,-0.21,Alohomora,gesture 1
2.224,m_y,0.12,Alohomora,gesture 1
2.274,m_y,0.05,Alohomora,gesture 1
2.325,m_y,0.17,Alohomora,gesture 1
2.377,m_y,0,Alohomora,gesture 1
2.428,m_y,0.01,Alohomora,gesture 1
2.479,m_y,0.16,Alohomora,gesture 1
2.528,m_y,-0.01,Alohomora,gesture 1
2.58,m_y,-0.08,Alohomora,gesture 1
2.631,m_y,0.07,Alohomora,gesture 1
2.682,m_y,-0.05,Alohomora,gesture 1
2.733,m_y,0.01,Alohomora,gesture 1
2.784,m_y,-0.29,Alohomora,gesture 1
2.834,m_y,-0.05,Alohomora,gesture 1
2.9,m_y,0.01,Alohomora,gesture 1
2.951,m_y,-0.13,Alohomora,gesture 1
3.009,m_y,0.04,Alohomora,gesture 1
0.054,m_z,-0.13,Alohomora,gesture 1
0.1,m_z,-0.14,Alohomora,gesture 1
0.152,m_z,-0.06,Alohomora,gesture 1
0.203,m_z,-0.19,Alohomora,gesture 1
0.252,m_z,-0.23,Alohomora,gesture 1
0.303,m_z,-0.75,Alohomora,gesture 1
0.353,m_z,-1.17,Alohomora,gesture 1
0.402,m_z,-1.85,Alohomora,gesture 1
0.454,m_z,-0.88,Alohomora,gesture 1
0.504,m_z,1.99,Alohomora,gesture 1
0.565,m_z,3.88,Alohomora,gesture 1
0.606,m_z,4.4,Alohomora,gesture 1
0.656,m_z,4.24,Alohomora,gesture 1
0.707,m_z,2.91,Alohomora,gesture 1
0.757,m_z,0.59,Alohomora,gesture 1
0.808,m_z,-3.95,Alohomora,gesture 1
0.859,m_z,-4.36,Alohomora,gesture 1
0.91,m_z,-5.52,Alohomora,gesture 1
0.961,m_z,-4.35,Alohomora,gesture 1
1.012,m_z,-4.71,Alohomora,gesture 1
1.063,m_z,-4.92,Alohomora,gesture 1
1.113,m_z,-5.37,Alohomora,gesture 1
1.163,m_z,-3.89,Alohomora,gesture 1
1.213,m_z,-1.06,Alohomora,gesture 1
1.265,m_z,2.18,Alohomora,gesture 1
1.315,m_z,3.91,Alohomora,gesture 1
1.365,m_z,6.49,Alohomora,gesture 1
1.415,m_z,8.05,Alohomora,gesture 1
1.465,m_z,14.58,Alohomora,gesture 1
1.517,m_z,16.23,Alohomora,gesture 1
1.567,m_z,-0.63,Alohomora,gesture 1
1.618,m_z,-21.12,Alohomora,gesture 1
1.668,m_z,-10.7,Alohomora,gesture 1
1.718,m_z,-2.53,Alohomora,gesture 1
1.769,m_z,0.14,Alohomora,gesture 1
1.82,m_z,2.05,Alohomora,gesture 1
1.871,m_z,1.17,Alohomora,gesture 1
1.921,m_z,1.01,Alohomora,gesture 1
1.971,m_z,0.24,Alohomora,gesture 1
2.022,m_z,-0.18,Alohomora,gesture 1
2.073,m_z,-0.66,Alohomora,gesture 1
2.123,m_z,-0.43,Alohomora,gesture 1
2.174,m_z,-0.05,Alohomora,gesture 1
2.224,m_z,0.11,Alohomora,gesture 1
2.274,m_z,0.08,Alohomora,gesture 1
2.325,m_z,-0.15,Alohomora,gesture 1
2.377,m_z,0,Alohomora,gesture 1
2.428,m_z,-0.26,Alohomora,gesture 1
2.479,m_z,-0.06,Alohomora,gesture 1
2.528,m_z,-0.02,Alohomora,gesture 1
2.58,m_z,-0.07,Alohomora,gesture 1
2.631,m_z,-0.18,Alohomora,gesture 1
2.682,m_z,0.01,Alohomora,gesture 1
2.733,m_z,0.06,Alohomora,gesture 1
2.784,m_z,0.17,Alohomora,gesture 1
2.834,m_z,0.07,Alohomora,gesture 1
2.9,m_z,0.01,Alohomora,gesture 1
2.951,m_z,0.01,Alohomora,gesture 1
3.009,m_z,-0.03,Alohomora,gesture 1
0.052,m_x,-0.01,Alohomora,gesture 2
0.102,m_x,-0.14,Alohomora,gesture 2
0.154,m_x,0.11,Alohomora,gesture 2
0.204,m_x,0.05,Alohomora,gesture 2
0.253,m_x,0.12,Alohomora,gesture 2
0.307,m_x,0.14,Alohomora,gesture 2
0.354,m_x,0.03,Alohomora,gesture 2
0.405,m_x,0.25,Alohomora,gesture 2
0.455,m_x,0.22,Alohomora,gesture 2
0.507,m_x,-0.65,Alohomora,gesture 2
0.566,m_x,-0.9,Alohomora,gesture 2
0.608,m_x,-1.36,Alohomora,gesture 2
0.658,m_x,-1.4,Alohomora,gesture 2
0.708,m_x,-1.49,Alohomora,gesture 2
0.759,m_x,-1.37,Alohomora,gesture 2
0.81,m_x,-0.36,Alohomora,gesture 2
0.861,m_x,1.02,Alohomora,gesture 2
0.911,m_x,2.03,Alohomora,gesture 2
0.961,m_x,3.55,Alohomora,gesture 2
1.012,m_x,4.53,Alohomora,gesture 2
1.062,m_x,4.5,Alohomora,gesture 2
1.113,m_x,3.65,Alohomora,gesture 2
1.163,m_x,2.24,Alohomora,gesture 2
1.214,m_x,0.5,Alohomora,gesture 2
1.264,m_x,0.23,Alohomora,gesture 2
1.315,m_x,-0.47,Alohomora,gesture 2
1.366,m_x,-1.96,Alohomora,gesture 2
1.417,m_x,-2.64,Alohomora,gesture 2
1.468,m_x,-3.49,Alohomora,gesture 2
1.519,m_x,-3.78,Alohomora,gesture 2
1.569,m_x,-3.7,Alohomora,gesture 2
1.62,m_x,-3.12,Alohomora,gesture 2
1.67,m_x,-1.75,Alohomora,gesture 2
1.721,m_x,-0.88,Alohomora,gesture 2
1.772,m_x,1.08,Alohomora,gesture 2
1.823,m_x,2.44,Alohomora,gesture 2
1.874,m_x,2.92,Alohomora,gesture 2
1.925,m_x,2.27,Alohomora,gesture 2
1.975,m_x,1.76,Alohomora,gesture 2
2.026,m_x,3.53,Alohomora,gesture 2
2.076,m_x,0.16,Alohomora,gesture 2
2.129,m_x,-2.33,Alohomora,gesture 2
2.179,m_x,1.08,Alohomora,gesture 2
2.23,m_x,-0.66,Alohomora,gesture 2
2.281,m_x,-0.41,Alohomora,gesture 2
2.333,m_x,-0.01,Alohomora,gesture 2
2.384,m_x,-0.04,Alohomora,gesture 2
2.436,m_x,-0.07,Alohomora,gesture 2
2.487,m_x,-0.28,Alohomora,gesture 2
2.538,m_x,-0.26,Alohomora,gesture 2
2.589,m_x,-0.02,Alohomora,gesture 2
2.641,m_x,0.17,Alohomora,gesture 2
2.691,m_x,0.1,Alohomora,gesture 2
2.741,m_x,0.04,Alohomora,gesture 2
2.792,m_x,-0.11,Alohomora,gesture 2
2.842,m_x,-0.06,Alohomora,gesture 2
2.894,m_x,-0.09,Alohomora,gesture 2
2.944,m_x,-0.09,Alohomora,gesture 2
2.996,m_x,-0.05,Alohomora,gesture 2
3.047,m_x,-0.01,Alohomora,gesture 2
0.052,m_y,-0.07,Alohomora,gesture 2
0.102,m_y,-0.04,Alohomora,gesture 2
0.154,m_y,0,Alohomora,gesture 2
0.204,m_y,-0.1,Alohomora,gesture 2
0.253,m_y,-0.24,Alohomora,gesture 2
0.307,m_y,-0.91,Alohomora,gesture 2
0.354,m_y,-1.87,Alohomora,gesture 2
0.405,m_y,-0.68,Alohomora,gesture 2
0.455,m_y,-0.03,Alohomora,gesture 2
0.507,m_y,0.41,Alohomora,gesture 2
0.566,m_y,0.21,Alohomora,gesture 2
0.608,m_y,0.24,Alohomora,gesture 2
0.658,m_y,0.46,Alohomora,gesture 2
0.708,m_y,1.09,Alohomora,gesture 2
0.759,m_y,1.27,Alohomora,gesture 2
0.81,m_y,2.32,Alohomora,gesture 2
0.861,m_y,1.56,Alohomora,gesture 2
0.911,m_y,2.19,Alohomora,gesture 2
0.961,m_y,1.61,Alohomora,gesture 2
1.012,m_y,1.92,Alohomora,gesture 2
1.062,m_y,1.51,Alohomora,gesture 2
1.113,m_y,1.94,Alohomora,gesture 2
1.163,m_y,1.73,Alohomora,gesture 2
1.214,m_y,-0.32,Alohomora,gesture 2
1.264,m_y,0.89,Alohomora,gesture 2
1.315,m_y,0.62,Alohomora,gesture 2
1.366,m_y,0.86,Alohomora,gesture 2
1.417,m_y,1.35,Alohomora,gesture 2
1.468,m_y,0.62,Alohomora,gesture 2
1.519,m_y,1.03,Alohomora,gesture 2
1.569,m_y,1.74,Alohomora,gesture 2
1.62,m_y,2.29,Alohomora,gesture 2
1.67,m_y,2.5,Alohomora,gesture 2
1.721,m_y,2.86,Alohomora,gesture 2
1.772,m_y,2.58,Alohomora,gesture 2
1.823,m_y,2.29,Alohomora,gesture 2
1.874,m_y,2.38,Alohomora,gesture 2
1.925,m_y,3.76,Alohomora,gesture 2
1.975,m_y,5.67,Alohomora,gesture 2
2.026,m_y,7.8,Alohomora,gesture 2
2.076,m_y,5.6,Alohomora,gesture 2
2.129,m_y,8.85,Alohomora,gesture 2
2.179,m_y,-1.45,Alohomora,gesture 2
2.23,m_y,0.51,Alohomora,gesture 2
2.281,m_y,0.43,Alohomora,gesture 2
2.333,m_y,-0.18,Alohomora,gesture 2
2.384,m_y,0.47,Alohomora,gesture 2
2.436,m_y,0.63,Alohomora,gesture 2
2.487,m_y,0.04,Alohomora,gesture 2
2.538,m_y,-0.53,Alohomora,gesture 2
2.589,m_y,-0.39,Alohomora,gesture 2
2.641,m_y,-0.1,Alohomora,gesture 2
2.691,m_y,-0.12,Alohomora,gesture 2
2.741,m_y,-0.02,Alohomora,gesture 2
2.792,m_y,-0.03,Alohomora,gesture 2
2.842,m_y,0.02,Alohomora,gesture 2
2.894,m_y,0,Alohomora,gesture 2
2.944,m_y,0,Alohomora,gesture 2
2.996,m_y,0,Alohomora,gesture 2
3.047,m_y,0.02,Alohomora,gesture 2
0.052,m_z,-0.2,Alohomora,gesture 2
0.102,m_z,-0.22,Alohomora,gesture 2
0.154,m_z,-0.11,Alohomora,gesture 2
0.204,m_z,-0.01,Alohomora,gesture 2
0.253,m_z,-0.35,Alohomora,gesture 2
0.307,m_z,-1.1,Alohomora,gesture 2
0.354,m_z,-2.26,Alohomora,gesture 2
0.405,m_z,-2.41,Alohomora,gesture 2
0.455,m_z,-1.23,Alohomora,gesture 2
0.507,m_z,-0.19,Alohomora,gesture 2
0.566,m_z,0.42,Alohomora,gesture 2
0.608,m_z,1,Alohomora,gesture 2
0.658,m_z,1.6,Alohomora,gesture 2
0.708,m_z,2.23,Alohomora,gesture 2
0.759,m_z,2.85,Alohomora,gesture 2
0.81,m_z,3.47,Alohomora,gesture 2
0.861,m_z,3.79,Alohomora,gesture 2
0.911,m_z,3.97,Alohomora,gesture 2
0.961,m_z,1.29,Alohomora,gesture 2
1.012,m_z,0.38,Alohomora,gesture 2
1.062,m_z,-3.51,Alohomora,gesture 2
1.113,m_z,-3.41,Alohomora,gesture 2
1.163,m_z,-4.68,Alohomora,gesture 2
1.214,m_z,-5.71,Alohomora,gesture 2
1.264,m_z,-3.87,Alohomora,gesture 2
1.315,m_z,-3.44,Alohomora,gesture 2
1.366,m_z,-3.35,Alohomora,gesture 2
1.417,m_z,-3.22,Alohomora,gesture 2
1.468,m_z,-2.77,Alohomora,gesture 2
1.519,m_z,-2.23,Alohomora,gesture 2
1.569,m_z,-1.35,Alohomora,gesture 2
1.62,m_z,0.71,Alohomora,gesture 2
1.67,m_z,2.05,Alohomora,gesture 2
1.721,m_z,3.05,Alohomora,gesture 2
1.772,m_z,3.8,Alohomora,gesture 2
1.823,m_z,4.06,Alohomora,gesture 2
1.874,m_z,4.57,Alohomora,gesture 2
1.925,m_z,6.78,Alohomora,gesture 2
1.975,m_z,10.15,Alohomora,gesture 2
2.026,m_z,17.29,Alohomora,gesture 2
2.076,m_z,-6.58,Alohomora,gesture 2
2.129,m_z,-23.12,Alohomora,gesture 2
2.179,m_z,-19.28,Alohomora,gesture 2
2.23,m_z,-1.12,Alohomora,gesture 2
2.281,m_z,-0.48,Alohomora,gesture 2
2.333,m_z,2.75,Alohomora,gesture 2
2.384,m_z,1.65,Alohomora,gesture 2
2.436,m_z,-0.29,Alohomora,gesture 2
2.487,m_z,-0.12,Alohomora,gesture 2
2.538,m_z,-0.99,Alohomora,gesture 2
2.589,m_z,-0.71,Alohomora,gesture 2
2.641,m_z,0.17,Alohomora,gesture 2
2.691,m_z,0.37,Alohomora,gesture 2
2.741,m_z,0.22,Alohomora,gesture 2
2.792,m_z,0.06,Alohomora,gesture 2
2.842,m_z,-0.14,Alohomora,gesture 2
2.894,m_z,-0.12,Alohomora,gesture 2
2.944,m_z,-0.11,Alohomora,gesture 2
2.996,m_z,0.11,Alohomora,gesture 2
3.047,m_z,0.03,Alohomora,gesture 2
0.051,m_x,-0.03,Alohomora,gesture 3
0.102,m_x,-0.28,Alohomora,gesture 3
0.153,m_x,0,Alohomora,gesture 3
0.203,m_x,-0.08,Alohomora,gesture 3
0.254,m_x,-0.01,Alohomora,gesture 3
0.304,m_x,-0.07,Alohomora,gesture 3
0.354,m_x,-0.14,Alohomora,gesture 3
0.406,m_x,-0.23,Alohomora,gesture 3
0.457,m_x,-0.28,Alohomora,gesture 3
0.508,m_x,-0.29,Alohomora,gesture 3
0.559,m_x,-0.54,Alohomora,gesture 3
0.61,m_x,-1.15,Alohomora,gesture 3
0.66,m_x,-1.6,Alohomora,gesture 3
0.71,m_x,-1.87,Alohomora,gesture 3
0.761,m_x,-1.58,Alohomora,gesture 3
0.812,m_x,-0.72,Alohomora,gesture 3
0.862,m_x,0.12,Alohomora,gesture 3
0.912,m_x,1.33,Alohomora,gesture 3
0.964,m_x,2.4,Alohomora,gesture 3
1.016,m_x,3.43,Alohomora,gesture 3
1.066,m_x,3.92,Alohomora,gesture 3
1.117,m_x,2.7,Alohomora,gesture 3
1.168,m_x,2.12,Alohomora,gesture 3
1.219,m_x,1.96,Alohomora,gesture 3
1.27,m_x,1.29,Alohomora,gesture 3
1.32,m_x,0.59,Alohomora,gesture 3
1.371,m_x,0.26,Alohomora,gesture 3
1.421,m_x,-1.42,Alohomora,gesture 3
1.472,m_x,-1.88,Alohomora,gesture 3
1.523,m_x,-2.81,Alohomora,gesture 3
1.574,m_x,-3.61,Alohomora,gesture 3
1.625,m_x,-3.49,Alohomora,gesture 3
1.676,m_x,-2.94,Alohomora,gesture 3
1.727,m_x,-1.8,Alohomora,gesture 3
1.778,m_x,-0.9,Alohomora,gesture 3
1.83,m_x,0.43,Alohomora,gesture 3
1.881,m_x,1.61,Alohomora,gesture 3
1.931,m_x,2.41,Alohomora,gesture 3
1.982,m_x,2.46,Alohomora,gesture 3
2.032,m_x,1.34,Alohomora,gesture 3
2.082,m_x,1.09,Alohomora,gesture 3
2.133,m_x,1.59,Alohomora,gesture 3
2.183,m_x,4.43,Alohomora,gesture 3
2.235,m_x,-1.69,Alohomora,gesture 3
2.285,m_x,0.23,Alohomora,gesture 3
2.336,m_x,-0.73,Alohomora,gesture 3
2.386,m_x,-0.61,Alohomora,gesture 3
2.436,m_x,0.4,Alohomora,gesture 3
2.487,m_x,0.37,Alohomora,gesture 3
2.537,m_x,0.34,Alohomora,gesture 3
2.588,m_x,0.34,Alohomora,gesture 3
2.639,m_x,0.05,Alohomora,gesture 3
2.689,m_x,-0.01,Alohomora,gesture 3
2.74,m_x,-0.2,Alohomora,gesture 3
2.79,m_x,-0.01,Alohomora,gesture 3
2.841,m_x,-0.12,Alohomora,gesture 3
2.892,m_x,-0.09,Alohomora,gesture 3
2.942,m_x,0.04,Alohomora,gesture 3
2.992,m_x,0.05,Alohomora,gesture 3
3.043,m_x,-0.11,Alohomora,gesture 3
0.051,m_y,-0.03,Alohomora,gesture 3
0.102,m_y,0.13,Alohomora,gesture 3
0.153,m_y,-0.29,Alohomora,gesture 3
0.203,m_y,-0.01,Alohomora,gesture 3
0.254,m_y,-0.01,Alohomora,gesture 3
0.304,m_y,-0.11,Alohomora,gesture 3
0.354,m_y,0.14,Alohomora,gesture 3
0.406,m_y,-0.1,Alohomora,gesture 3
0.457,m_y,-0.08,Alohomora,gesture 3
0.508,m_y,-0.1,Alohomora,gesture 3
0.559,m_y,-0.17,Alohomora,gesture 3
0.61,m_y,-0.38,Alohomora,gesture 3
0.66,m_y,-0.29,Alohomora,gesture 3
0.71,m_y,0.04,Alohomora,gesture 3
0.761,m_y,0.12,Alohomora,gesture 3
0.812,m_y,0.32,Alohomora,gesture 3
0.862,m_y,1.22,Alohomora,gesture 3
0.912,m_y,1.42,Alohomora,gesture 3
0.964,m_y,1.51,Alohomora,gesture 3
1.016,m_y,1.59,Alohomora,gesture 3
1.066,m_y,0.52,Alohomora,gesture 3
1.117,m_y,1.6,Alohomora,gesture 3
1.168,m_y,0.24,Alohomora,gesture 3
1.219,m_y,0.73,Alohomora,gesture 3
1.27,m_y,0.17,Alohomora,gesture 3
1.32,m_y,0.73,Alohomora,gesture 3
1.371,m_y,0.54,Alohomora,gesture 3
1.421,m_y,1.65,Alohomora,gesture 3
1.472,m_y,1.41,Alohomora,gesture 3
1.523,m_y,1.33,Alohomora,gesture 3
1.574,m_y,1.31,Alohomora,gesture 3
1.625,m_y,1.69,Alohomora,gesture 3
1.676,m_y,2.03,Alohomora,gesture 3
1.727,m_y,2.33,Alohomora,gesture 3
1.778,m_y,1.96,Alohomora,gesture 3
1.83,m_y,2.13,Alohomora,gesture 3
1.881,m_y,1.4,Alohomora,gesture 3
1.931,m_y,0.43,Alohomora,gesture 3
1.982,m_y,0.14,Alohomora,gesture 3
2.032,m_y,1.76,Alohomora,gesture 3
2.082,m_y,4.45,Alohomora,gesture 3
2.133,m_y,4.52,Alohomora,gesture 3
2.183,m_y,1.85,Alohomora,gesture 3
2.235,m_y,4.11,Alohomora,gesture 3
2.285,m_y,1.62,Alohomora,gesture 3
2.336,m_y,-0.58,Alohomora,gesture 3
2.386,m_y,0.33,Alohomora,gesture 3
2.436,m_y,-0.3,Alohomora,gesture 3
2.487,m_y,0.18,Alohomora,gesture 3
2.537,m_y,0.75,Alohomora,gesture 3
2.588,m_y,0.26,Alohomora,gesture 3
2.639,m_y,-0.34,Alohomora,gesture 3
2.689,m_y,-0.83,Alohomora,gesture 3
2.74,m_y,-0.45,Alohomora,gesture 3
2.79,m_y,-0.11,Alohomora,gesture 3
2.841,m_y,-0.07,Alohomora,gesture 3
2.892,m_y,0.03,Alohomora,gesture 3
2.942,m_y,-0.26,Alohomora,gesture 3
2.992,m_y,0.01,Alohomora,gesture 3
3.043,m_y,0.15,Alohomora,gesture 3
0.051,m_z,-0.12,Alohomora,gesture 3
0.102,m_z,-0.12,Alohomora,gesture 3
0.153,m_z,-0.01,Alohomora,gesture 3
0.203,m_z,-0.08,Alohomora,gesture 3
0.254,m_z,-0.07,Alohomora,gesture 3
0.304,m_z,-0.07,Alohomora,gesture 3
0.354,m_z,-0.27,Alohomora,gesture 3
0.406,m_z,-0.1,Alohomora,gesture 3
0.457,m_z,-0.05,Alohomora,gesture 3
0.508,m_z,-0.14,Alohomora,gesture 3
0.559,m_z,-0.13,Alohomora,gesture 3
0.61,m_z,-0.2,Alohomora,gesture 3
0.66,m_z,-0.4,Alohomora,gesture 3
0.71,m_z,0.37,Alohomora,gesture 3
0.761,m_z,1.24,Alohomora,gesture 3
0.812,m_z,1.93,Alohomora,gesture 3
0.862,m_z,3.22,Alohomora,gesture 3
0.912,m_z,2.44,Alohomora,gesture 3
0.964,m_z,2.63,Alohomora,gesture 3
1.016,m_z,0.4,Alohomora,gesture 3
1.066,m_z,-1.8,Alohomora,gesture 3
1.117,m_z,-1.89,Alohomora,gesture 3
1.168,m_z,-2.63,Alohomora,gesture 3
1.219,m_z,-2.18,Alohomora,gesture 3
1.27,m_z,-2.65,Alohomora,gesture 3
1.32,m_z,-2.52,Alohomora,gesture 3
1.371,m_z,-2.57,Alohomora,gesture 3
1.421,m_z,-3.04,Alohomora,gesture 3
1.472,m_z,-2.81,Alohomora,gesture 3
1.523,m_z,-2.85,Alohomora,gesture 3
1.574,m_z,-1.73,Alohomora,gesture 3
1.625,m_z,-1.25,Alohomora,gesture 3
1.676,m_z,0.6,Alohomora,gesture 3
1.727,m_z,1.97,Alohomora,gesture 3
1.778,m_z,3.89,Alohomora,gesture 3
1.83,m_z,3.91,Alohomora,gesture 3
1.881,m_z,3.75,Alohomora,gesture 3
1.931,m_z,3.52,Alohomora,gesture 3
1.982,m_z,2.32,Alohomora,gesture 3
2.032,m_z,3.87,Alohomora,gesture 3
2.082,m_z,6.15,Alohomora,gesture 3
2.133,m_z,12.79,Alohomora,gesture 3
2.183,m_z,8.77,Alohomora,gesture 3
2.235,m_z,-11.49,Alohomora,gesture 3
2.285,m_z,-19.18,Alohomora,gesture 3
2.336,m_z,-11,Alohomora,gesture 3
2.386,m_z,-1.44,Alohomora,gesture 3
2.436,m_z,1.49,Alohomora,gesture 3
2.487,m_z,2.35,Alohomora,gesture 3
2.537,m_z,0.98,Alohomora,gesture 3
2.588,m_z,0.14,Alohomora,gesture 3
2.639,m_z,-0.45,Alohomora,gesture 3
2.689,m_z,-0.29,Alohomora,gesture 3
2.74,m_z,-0.37,Alohomora,gesture 3
2.79,m_z,0.1,Alohomora,gesture 3
2.841,m_z,0.16,Alohomora,gesture 3
2.892,m_z,-0.03,Alohomora,gesture 3
2.942,m_z,0.14,Alohomora,gesture 3
2.992,m_z,-0.23,Alohomora,gesture 3
3.043,m_z,-0.21,Alohomora,gesture 3
0.051,m_x,0.02,Alohomora,gesture 4
0.101,m_x,-0.05,Alohomora,gesture 4
0.152,m_x,-0.01,Alohomora,gesture 4
0.202,m_x,0,Alohomora,gesture 4
0.252,m_x,-0.2,Alohomora,gesture 4
0.303,m_x,-0.56,Alohomora,gesture 4
0.353,m_x,-1,Alohomora,gesture 4
0.403,m_x,-1.82,Alohomora,gesture 4
0.454,m_x,-2.04,Alohomora,gesture 4
0.504,m_x,-1.44,Alohomora,gesture 4
0.554,m_x,-0.73,Alohomora,gesture 4
0.604,m_x,-0.37,Alohomora,gesture 4
0.654,m_x,1.39,Alohomora,gesture 4
0.705,m_x,2.03,Alohomora,gesture 4
0.755,m_x,2.82,Alohomora,gesture 4
0.807,m_x,3.65,Alohomora,gesture 4
0.858,m_x,3.7,Alohomora,gesture 4
0.909,m_x,3.93,Alohomora,gesture 4
0.959,m_x,2,Alohomora,gesture 4
1.011,m_x,1.99,Alohomora,gesture 4
1.062,m_x,0.96,Alohomora,gesture 4
1.113,m_x,0.11,Alohomora,gesture 4
1.163,m_x,-0.75,Alohomora,gesture 4
1.215,m_x,-1.62,Alohomora,gesture 4
1.265,m_x,-3.31,Alohomora,gesture 4
1.315,m_x,-3.37,Alohomora,gesture 4
1.366,m_x,-3.87,Alohomora,gesture 4
1.416,m_x,-3.58,Alohomora,gesture 4
1.467,m_x,-2.6,Alohomora,gesture 4
1.518,m_x,-1.42,Alohomora,gesture 4
1.569,m_x,-0.53,Alohomora,gesture 4
1.621,m_x,0.79,Alohomora,gesture 4
1.672,m_x,1.86,Alohomora,gesture 4
1.723,m_x,2.05,Alohomora,gesture 4
