time,direction,accel,label,recording_num
1.873,m_y,0.93,Incendio,gesture 8
1.923,m_y,0.7,Incendio,gesture 8
1.974,m_y,0.92,Incendio,gesture 8
2.025,m_y,0.84,Incendio,gesture 8
2.076,m_y,1.15,Incendio,gesture 8
2.127,m_y,0.96,Incendio,gesture 8
2.177,m_y,0.87,Incendio,gesture 8
2.228,m_y,0.92,Incendio,gesture 8
2.279,m_y,0.93,Incendio,gesture 8
2.329,m_y,0.77,Incendio,gesture 8
2.38,m_y,0.82,Incendio,gesture 8
2.43,m_y,0.86,Incendio,gesture 8
2.481,m_y,0.88,Incendio,gesture 8
2.531,m_y,1.01,Incendio,gesture 8
2.582,m_y,0.78,Incendio,gesture 8
2.633,m_y,0.96,Incendio,gesture 8
2.683,m_y,0.9,Incendio,gesture 8
2.734,m_y,0.8,Incendio,gesture 8
2.785,m_y,0.85,Incendio,gesture 8
2.835,m_y,0.92,Incendio,gesture 8
2.885,m_y,0.85,Incendio,gesture 8
2.935,m_y,0.93,Incendio,gesture 8
2.985,m_y,0.8,Incendio,gesture 8
3.036,m_y,0.89,Incendio,gesture 8
0.051,m_z,0.08,Incendio,gesture 8
0.102,m_z,0.04,Incendio,gesture 8
0.153,m_z,0.28,Incendio,gesture 8
0.203,m_z,0.28,Incendio,gesture 8
0.253,m_z,0.36,Incendio,gesture 8
0.304,m_z,-0.64,Incendio,gesture 8
0.354,m_z,-1.04,Incendio,gesture 8
0.404,m_z,-3,Incendio,gesture 8
0.454,m_z,-14.2,Incendio,gesture 8
0.509,m_z,-23.06,Incendio,gesture 8
0.557,m_z,-15.83,Incendio,gesture 8
0.607,m_z,6.02,Incendio,gesture 8
0.659,m_z,13.36,Incendio,gesture 8
0.71,m_z,10.83,Incendio,gesture 8
0.761,m_z,7.97,Incendio,gesture 8
0.812,m_z,5.88,Incendio,gesture 8
0.862,m_z,6.14,Incendio,gesture 8
0.913,m_z,5.67,Incendio,gesture 8
0.963,m_z,4.49,Incendio,gesture 8
1.013,m_z,-10.37,Incendio,gesture 8
1.064,m_z,-16.27,Incendio,gesture 8
1.114,m_z,-14.01,Incendio,gesture 8
1.165,m_z,-6.14,Incendio,gesture 8
1.215,m_z,-0.99,Incendio,gesture 8
1.266,m_z,1.15,Incendio,gesture 8
1.317,m_z,2.39,Incendio,gesture 8
1.367,m_z,2.32,Incendio,gesture 8
1.418,m_z,0.22,Incendio,gesture 8
1.469,m_z,0.47,Incendio,gesture 8
1.519,m_z,-1.11,Incendio,gesture 8
1.57,m_z,-3.25,Incendio,gesture 8
1.62,m_z,-1.78,Incendio,gesture 8
1.67,m_z,-1.04,Incendio,gesture 8
1.721,m_z,1.18,Incendio,gesture 8
1.772,m_z,0.78,Incendio,gesture 8
1.822,m_z,-0.22,Incendio,gesture 8
1.873,m_z,-0.15,Incendio,gesture 8
1.923,m_z,-0.15,Incendio,gesture 8
1.974,m_z,-0.44,Incendio,gesture 8
2.025,m_z,0.03,Incendio,gesture 8
2.076,m_z,-0.23,Incendio,gesture 8
2.127,m_z,0.15,Incendio,gesture 8
2.177,m_z,0.22,Incendio,gesture 8
2.228,m_z,-0.17,Incendio,gesture 8
2.279,m_z,-0.08,Incendio,gesture 8
2.329,m_z,-0.03,Incendio,gesture 8
2.38,m_z,-0.29,Incendio,gesture 8
2.43,m_z,-0.15,Incendio,gesture 8
2.481,m_z,-0.08,Incendio,gesture 8
2.531,m_z,-0.15,Incendio,gesture 8
2.582,m_z,-0.19,Incendio,gesture 8
2.633,m_z,-0.18,Incendio,gesture 8
2.683,m_z,-0.07,Incendio,gesture 8
2.734,m_z,-0.04,Incendio,gesture 8
2.785,m_z,-0.11,Incendio,gesture 8
2.835,m_z,-0.12,Incendio,gesture 8
2.885,m_z,0.13,Incendio,gesture 8
2.935,m_z,-0.21,Incendio,gesture 8
2.985,m_z,0.02,Incendio,gesture 8
3.036,m_z,-0.1,Incendio,gesture 8
0.051,m_x,-0.08,Incendio,gesture 9
0.102,m_x,0.39,Incendio,gesture 9
0.152,m_x,-0.25,Incendio,gesture 9
0.203,m_x,-0.81,Incendio,gesture 9
0.253,m_x,-1.19,Incendio,gesture 9
0.303,m_x,-0.82,Incendio,gesture 9
0.353,m_x,-2.85,Incendio,gesture 9
0.404,m_x,-4.45,Incendio,gesture 9
0.454,m_x,-2.11,Incendio,gesture 9
0.505,m_x,0.74,Incendio,gesture 9
0.556,m_x,1.2,Incendio,gesture 9
0.606,m_x,1.46,Incendio,gesture 9
0.657,m_x,1.58,Incendio,gesture 9
0.707,m_x,1.44,Incendio,gesture 9
0.758,m_x,-0.86,Incendio,gesture 9
0.808,m_x,-3.51,Incendio,gesture 9
0.859,m_x,-6.4,Incendio,gesture 9
0.909,m_x,-9.97,Incendio,gesture 9
0.959,m_x,-4.52,Incendio,gesture 9
1.01,m_x,1.72,Incendio,gesture 9
1.061,m_x,4.49,Incendio,gesture 9
1.112,m_x,4.78,Incendio,gesture 9
1.162,m_x,4.46,Incendio,gesture 9
1.211,m_x,4.5,Incendio,gesture 9
1.263,m_x,5.79,Incendio,gesture 9
1.313,m_x,12.99,Incendio,gesture 9
1.363,m_x,14.93,Incendio,gesture 9
1.413,m_x,-0.86,Incendio,gesture 9
1.464,m_x,-17.36,Incendio,gesture 9
1.515,m_x,-13.53,Incendio,gesture 9
1.565,m_x,-8.23,Incendio,gesture 9
1.616,m_x,-4.24,Incendio,gesture 9
1.67,m_x,-1.6,Incendio,gesture 9
1.718,m_x,-0.04,Incendio,gesture 9
1.768,m_x,0.09,Incendio,gesture 9
1.819,m_x,0.47,Incendio,gesture 9
1.87,m_x,0.46,Incendio,gesture 9
1.921,m_x,0.43,Incendio,gesture 9
1.971,m_x,0.31,Incendio,gesture 9
2.022,m_x,0.22,Incendio,gesture 9
2.072,m_x,0.17,Incendio,gesture 9
2.123,m_x,0.11,Incendio,gesture 9
2.174,m_x,0.07,Incendio,gesture 9
2.225,m_x,0.02,Incendio,gesture 9
2.275,m_x,0.05,Incendio,gesture 9
2.325,m_x,0.12,Incendio,gesture 9
2.376,m_x,-0.11,Incendio,gesture 9
2.427,m_x,0.13,Incendio,gesture 9
2.477,m_x,0.09,Incendio,gesture 9
2.527,m_x,0.09,Incendio,gesture 9
2.577,m_x,0.2,Incendio,gesture 9
2.628,m_x,0.11,Incendio,gesture 9
2.678,m_x,0.1,Incendio,gesture 9
2.73,m_x,0.05,Incendio,gesture 9
2.781,m_x,0.15,Incendio,gesture 9
2.832,m_x,0.01,Incendio,gesture 9
2.882,m_x,0.13,Incendio,gesture 9
2.932,m_x,0.13,Incendio,gesture 9
2.983,m_x,0.09,Incendio,gesture 9
3.034,m_x,0.06,Incendio,gesture 9
0.051,m_y,0.61,Incendio,gesture 9
0.102,m_y,0.69,Incendio,gesture 9
0.152,m_y,0.75,Incendio,gesture 9
0.203,m_y,0.97,Incendio,gesture 9
0.253,m_y,1.01,Incendio,gesture 9
0.303,m_y,0.38,Incendio,gesture 9
0.353,m_y,-1.69,Incendio,gesture 9
0.404,m_y,-6.17,Incendio,gesture 9
0.454,m_y,-3.97,Incendio,gesture 9
0.505,m_y,11.11,Incendio,gesture 9
0.556,m_y,15.65,Incendio,gesture 9
0.606,m_y,12.38,Incendio,gesture 9
0.657,m_y,10.25,Incendio,gesture 9
0.707,m_y,8.24,Incendio,gesture 9
0.758,m_y,6.5,Incendio,gesture 9
0.808,m_y,8.32,Incendio,gesture 9
0.859,m_y,10.24,Incendio,gesture 9
0.909,m_y,11.91,Incendio,gesture 9
0.959,m_y,8.34,Incendio,gesture 9
1.01,m_y,3.4,Incendio,gesture 9
1.061,m_y,0.34,Incendio,gesture 9
1.112,m_y,-0.47,Incendio,gesture 9
1.162,m_y,0.16,Incendio,gesture 9
1.211,m_y,0.98,Incendio,gesture 9
1.263,m_y,2.29,Incendio,gesture 9
1.313,m_y,5.72,Incendio,gesture 9
1.363,m_y,9.97,Incendio,gesture 9
1.413,m_y,11.94,Incendio,gesture 9
1.464,m_y,4.71,Incendio,gesture 9
1.515,m_y,1.37,Incendio,gesture 9
1.565,m_y,0.59,Incendio,gesture 9
1.616,m_y,0.41,Incendio,gesture 9
1.67,m_y,0.8,Incendio,gesture 9
1.718,m_y,1.39,Incendio,gesture 9
1.768,m_y,0.96,Incendio,gesture 9
1.819,m_y,1.17,Incendio,gesture 9
1.87,m_y,0.81,Incendio,gesture 9
1.921,m_y,1.09,Incendio,gesture 9
1.971,m_y,1.04,Incendio,gesture 9
2.022,m_y,1.07,Incendio,gesture 9
2.072,m_y,1.14,Incendio,gesture 9
2.123,m_y,0.84,Incendio,gesture 9
2.174,m_y,1.04,Incendio,gesture 9
2.225,m_y,0.87,Incendio,gesture 9
2.275,m_y,0.93,Incendio,gesture 9
2.325,m_y,0.83,Incendio,gesture 9
2.376,m_y,1.04,Incendio,gesture 9
2.427,m_y,0.91,Incendio,gesture 9
2.477,m_y,0.91,Incendio,gesture 9
2.527,m_y,0.94,Incendio,gesture 9
2.577,m_y,0.87,Incendio,gesture 9
2.628,m_y,1.04,Incendio,gesture 9
2.678,m_y,0.88,Incendio,gesture 9
2.73,m_y,0.98,Incendio,gesture 9
2.781,m_y,0.93,Incendio,gesture 9
2.832,m_y,0.9,Incendio,gesture 9
2.882,m_y,0.89,Incendio,gesture 9
2.932,m_y,0.86,Incendio,gesture 9
2.983,m_y,0.99,Incendio,gesture 9
3.034,m_y,0.86,Incendio,gesture 9
0.051,m_z,0.21,Incendio,gesture 9
0.102,m_z,0.18,Incendio,gesture 9
0.152,m_z,0.35,Incendio,gesture 9
0.203,m_z,0.13,Incendio,gesture 9
0.253,m_z,-0.65,Incendio,gesture 9
0.303,m_z,-0.61,Incendio,gesture 9
0.353,m_z,-2.72,Incendio,gesture 9
0.404,m_z,-13.53,Incendio,gesture 9
0.454,m_z,-23.85,Incendio,gesture 9
0.505,m_z,-17.71,Incendio,gesture 9
0.556,m_z,6.13,Incendio,gesture 9
0.606,m_z,12.75,Incendio,gesture 9
0.657,m_z,9.36,Incendio,gesture 9
0.707,m_z,8.82,Incendio,gesture 9
0.758,m_z,7.94,Incendio,gesture 9
0.808,m_z,7.35,Incendio,gesture 9
0.859,m_z,8.64,Incendio,gesture 9
0.909,m_z,4.97,Incendio,gesture 9
0.959,m_z,-4.26,Incendio,gesture 9
1.01,m_z,-19.92,Incendio,gesture 9
1.061,m_z,-14.05,Incendio,gesture 9
1.112,m_z,-10.02,Incendio,gesture 9
1.162,m_z,-2.53,Incendio,gesture 9
1.211,m_z,0.37,Incendio,gesture 9
1.263,m_z,1.34,Incendio,gesture 9
1.313,m_z,-0.89,Incendio,gesture 9
1.363,m_z,-2.2,Incendio,gesture 9
1.413,m_z,2.02,Incendio,gesture 9
1.464,m_z,-2.15,Incendio,gesture 9
1.515,m_z,-1.01,Incendio,gesture 9
1.565,m_z,-1.3,Incendio,gesture 9
1.616,m_z,1.22,Incendio,gesture 9
1.67,m_z,1.6,Incendio,gesture 9
1.718,m_z,0.1,Incendio,gesture 9
1.768,m_z,-0.17,Incendio,gesture 9
1.819,m_z,-0.83,Incendio,gesture 9
1.87,m_z,-0.01,Incendio,gesture 9
1.921,m_z,-0.09,Incendio,gesture 9
1.971,m_z,0.04,Incendio,gesture 9
2.022,m_z,0.31,Incendio,gesture 9
2.072,m_z,-0.15,Incendio,gesture 9
2.123,m_z,-0.05,Incendio,gesture 9
2.174,m_z,-0.28,Incendio,gesture 9
2.225,m_z,-0.16,Incendio,gesture 9
2.275,m_z,-0.06,Incendio,gesture 9
2.325,m_z,-0.03,Incendio,gesture 9
2.376,m_z,-0.32,Incendio,gesture 9
2.427,m_z,-0.09,Incendio,gesture 9
2.477,m_z,-0.18,Incendio,gesture 9
2.527,m_z,-0.11,Incendio,gesture 9
2.577,m_z,-0.03,Incendio,gesture 9
2.628,m_z,-0.06,Incendio,gesture 9
2.678,m_z,-0.16,Incendio,gesture 9
2.73,m_z,0.02,Incendio,gesture 9
2.781,m_z,-0.07,Incendio,gesture 9
2.832,m_z,-0.04,Incendio,gesture 9
2.882,m_z,-0.02,Incendio,gesture 9
2.932,m_z,-0.11,Incendio,gesture 9
2.983,m_z,-0.21,Incendio,gesture 9
3.034,m_z,0.02,Incendio,gesture 9
0.051,m_x,-0.16,Incendio,gesture 10
0.102,m_x,0.02,Incendio,gesture 10
0.152,m_x,-0.07,Incendio,gesture 10
0.202,m_x,-0.5,Incendio,gesture 10
0.253,m_x,-0.36,Incendio,gesture 10
0.303,m_x,0.53,Incendio,gesture 10
0.353,m_x,0.14,Incendio,gesture 10
0.404,m_x,-2.77,Incendio,gesture 10
0.454,m_x,-4.84,Incendio,gesture 10
0.506,m_x,-1.36,Incendio,gesture 10
0.556,m_x,1.22,Incendio,gesture 10
0.606,m_x,1.94,Incendio,gesture 10
0.656,m_x,1.18,Incendio,gesture 10
0.706,m_x,1.46,Incendio,gesture 10
0.756,m_x,0.45,Incendio,gesture 10
0.806,m_x,-1.29,Incendio,gesture 10
0.857,m_x,-3.66,Incendio,gesture 10
0.908,m_x,-9.17,Incendio,gesture 10
0.958,m_x,-11.19,Incendio,gesture 10
1.009,m_x,-1.92,Incendio,gesture 10
1.059,m_x,5.08,Incendio,gesture 10
1.109,m_x,5.97,Incendio,gesture 10
1.16,m_x,5.75,Incendio,gesture 10
1.21,m_x,3.43,Incendio,gesture 10
1.26,m_x,3.37,Incendio,gesture 10
1.31,m_x,3.97,Incendio,gesture 10
1.361,m_x,6.08,Incendio,gesture 10
1.411,m_x,14.17,Incendio,gesture 10
1.462,m_x,6.6,Incendio,gesture 10
1.513,m_x,-9.34,Incendio,gesture 10
1.563,m_x,-15.89,Incendio,gesture 10
1.613,m_x,-8.93,Incendio,gesture 10
1.664,m_x,-4.84,Incendio,gesture 10
1.714,m_x,-2.17,Incendio,gesture 10
1.764,m_x,-0.36,Incendio,gesture 10
1.814,m_x,0.07,Incendio,gesture 10
1.864,m_x,0.3,Incendio,gesture 10
1.915,m_x,0.26,Incendio,gesture 10
1.965,m_x,0.26,Incendio,gesture 10
2.016,m_x,0.08,Incendio,gesture 10
2.067,m_x,0.09,Incendio,gesture 10
2.117,m_x,0.18,Incendio,gesture 10
2.167,m_x,0,Incendio,gesture 10
2.217,m_x,-0.01,Incendio,gesture 10
2.268,m_x,0.11,Incendio,gesture 10
2.318,m_x,-0.1,Incendio,gesture 10
2.369,m_x,-0.02,Incendio,gesture 10
2.419,m_x,-0.2,Incendio,gesture 10
2.47,m_x,-0.1,Incendio,gesture 10
2.521,m_x,0.05,Incendio,gesture 10
2.571,m_x,0.1,Incendio,gesture 10
2.622,m_x,0.05,Incendio,gesture 10
2.672,m_x,0.03,Incendio,gesture 10
2.724,m_x,-0.09,Incendio,gesture 10
2.775,m_x,0.08,Incendio,gesture 10
2.825,m_x,-0.04,Incendio,gesture 10
2.876,m_x,0,Incendio,gesture 10
2.926,m_x,0.02,Incendio,gesture 10
2.976,m_x,0.05,Incendio,gesture 10
3.026,m_x,0.05,Incendio,gesture 10
0.051,m_y,0.83,Incendio,gesture 10
0.102,m_y,0.8,Incendio,gesture 10
0.152,m_y,1,Incendio,gesture 10
0.202,m_y,0.87,Incendio,gesture 10
0.253,m_y,0.86,Incendio,gesture 10
0.303,m_y,0.64,Incendio,gesture 10
0.353,m_y,0.41,Incendio,gesture 10
0.404,m_y,-1.94,Incendio,gesture 10
0.454,m_y,-6.43,Incendio,gesture 10
0.506,m_y,-0.73,Incendio,gesture 10
0.556,m_y,9.59,Incendio,gesture 10
0.606,m_y,13.68,Incendio,gesture 10
0.656,m_y,10.99,Incendio,gesture 10
0.706,m_y,9.07,Incendio,gesture 10
0.756,m_y,6.51,Incendio,gesture 10
0.806,m_y,5.6,Incendio,gesture 10
0.857,m_y,6.76,Incendio,gesture 10
0.908,m_y,10,Incendio,gesture 10
0.958,m_y,11.03,Incendio,gesture 10
1.009,m_y,5.17,Incendio,gesture 10
1.059,m_y,2.98,Incendio,gesture 10
1.109,m_y,0.77,Incendio,gesture 10
1.16,m_y,0.17,Incendio,gesture 10
1.21,m_y,0.1,Incendio,gesture 10
1.26,m_y,0.9,Incendio,gesture 10
1.31,m_y,1.94,Incendio,gesture 10
1.361,m_y,3.62,Incendio,gesture 10
1.411,m_y,6.13,Incendio,gesture 10
1.462,m_y,10.69,Incendio,gesture 10
1.513,m_y,9.03,Incendio,gesture 10
1.563,m_y,1.81,Incendio,gesture 10
1.613,m_y,-0.27,Incendio,gesture 10
1.664,m_y,0.91,Incendio,gesture 10
1.714,m_y,0.9,Incendio,gesture 10
1.764,m_y,1.28,Incendio,gesture 10
1.814,m_y,1.27,Incendio,gesture 10
1.864,m_y,0.92,Incendio,gesture 10
1.915,m_y,0.78,Incendio,gesture 10
1.965,m_y,0.71,Incendio,gesture 10
2.016,m_y,1.06,Incendio,gesture 10
2.067,m_y,0.99,Incendio,gesture 10
2.117,m_y,1.01,Incendio,gesture 10
2.167,m_y,0.9,Incendio,gesture 10
2.217,m_y,0.91,Incendio,gesture 10
2.268,m_y,0.91,Incendio,gesture 10
2.318,m_y,0.99,Incendio,gesture 10
2.369,m_y,0.89,Incendio,gesture 10
2.419,m_y,0.88,Incendio,gesture 10
2.47,m_y,0.89,Incendio,gesture 10
2.521,m_y,0.86,Incendio,gesture 10
2.571,m_y,1.07,Incendio,gesture 10
2.622,m_y,0.86,Incendio,gesture 10
2.672,m_y,0.77,Incendio,gesture 10
2.724,m_y,1,Incendio,gesture 10
2.775,m_y,0.82,Incendio,gesture 10
2.825,m_y,0.88,Incendio,gesture 10
2.876,m_y,0.9,Incendio,gesture 10
2.926,m_y,1.02,Incendio,gesture 10
2.976,m_y,0.93,Incendio,gesture 10
3.026,m_y,0.84,Incendio,gesture 10
0.051,m_z,-0.12,Incendio,gesture 10
0.102,m_z,0.02,Incendio,gesture 10
0.152,m_z,0.48,Incendio,gesture 10
0.202,m_z,0.09,Incendio,gesture 10
0.253,m_z,-0.16,Incendio,gesture 10
0.303,m_z,-0.12,Incendio,gesture 10
0.353,m_z,-0.75,Incendio,gesture 10
0.404,m_z,-5.25,Incendio,gesture 10
0.454,m_z,-11.47,Incendio,gesture 10
0.506,m_z,-22.03,Incendio,gesture 10
0.556,m_z,-9.53,Incendio,gesture 10
0.606,m_z,2.45,Incendio,gesture 10
0.656,m_z,11.16,Incendio,gesture 10
0.706,m_z,10.73,Incendio,gesture 10
0.756,m_z,8.96,Incendio,gesture 10
0.806,m_z,7.04,Incendio,gesture 10
0.857,m_z,6.9,Incendio,gesture 10
0.908,m_z,8.24,Incendio,gesture 10
0.958,m_z,2.91,Incendio,gesture 10
1.009,m_z,-7.25,Incendio,gesture 10
1.059,m_z,-18.39,Incendio,gesture 10
1.109,m_z,-14.69,Incendio,gesture 10
1.16,m_z,-8.15,Incendio,gesture 10
1.21,m_z,-2.3,Incendio,gesture 10
1.26,m_z,0.09,Incendio,gesture 10
1.31,m_z,1.8,Incendio,gesture 10
1.361,m_z,1.11,Incendio,gesture 10
1.411,m_z,-1.11,Incendio,gesture 10
1.462,m_z,-0.2,Incendio,gesture 10
1.513,m_z,0.13,Incendio,gesture 10
1.563,m_z,-1.93,Incendio,gesture 10
1.613,m_z,-1.12,Incendio,gesture 10
1.664,m_z,-0.97,Incendio,gesture 10
1.714,m_z,1.46,Incendio,gesture 10
1.764,m_z,0.96,Incendio,gesture 10
1.814,m_z,0.15,Incendio,gesture 10
1.864,m_z,-0.48,Incendio,gesture 10
1.915,m_z,-0.34,Incendio,gesture 10
1.965,m_z,-0.33,Incendio,gesture 10
2.016,m_z,-0.03,Incendio,gesture 10
2.067,m_z,0.24,Incendio,gesture 10
2.117,m_z,0.24,Incendio,gesture 10
2.167,m_z,0.05,Incendio,gesture 10
2.217,m_z,-0.04,Incendio,gesture 10
2.268,m_z,-0.37,Incendio,gesture 10
2.318,m_z,-0.3,Incendio,gesture 10
2.369,m_z,-0.1,Incendio,gesture 10
2.419,m_z,-0.01,Incendio,gesture 10
2.47,m_z,-0.26,Incendio,gesture 10
2.521,m_z,0.07,Incendio,gesture 10
2.571,m_z,-0.28,Incendio,gesture 10
2.622,m_z,-0.05,Incendio,gesture 10
2.672,m_z,0.04,Incendio,gesture 10
2.724,m_z,-0.06,Incendio,gesture 10
2.775,m_z,-0.18,Incendio,gesture 10
2.825,m_z,-0.18,Incendio,gesture 10
2.876,m_z,-0.05,Incendio,gesture 10
2.926,m_z,-0.07,Incendio,gesture 10
2.976,m_z,0.16,Incendio,gesture 10
3.026,m_z,-0.22,Incendio,gesture 10
0.05,m_x,-0.15,Incendio,gesture 11
0.101,m_x,0.13,Incendio,gesture 11
0.152,m_x,0.2,Incendio,gesture 11
0.203,m_x,-0.21,Incendio,gesture 11
0.254,m_x,-0.55,Incendio,gesture 11
0.304,m_x,-0.25,Incendio,gesture 11
0.354,m_x,0.38,Incendio,gesture 11
0.405,m_x,-1.71,Incendio,gesture 11
0.456,m_x,-4.65,Incendio,gesture 11
0.508,m_x,-1.32,Incendio,gesture 11
0.558,m_x,0.24,Incendio,gesture 11
0.608,m_x,0.84,Incendio,gesture 11
0.659,m_x,0.25,Incendio,gesture 11
0.71,m_x,0.79,Incendio,gesture 11
0.761,m_x,1.03,Incendio,gesture 11
0.812,m_x,-0.93,Incendio,gesture 11
0.862,m_x,-2.82,Incendio,gesture 11
0.912,m_x,-7.15,Incendio,gesture 11
0.963,m_x,-8.98,Incendio,gesture 11
1.014,m_x,-3.94,Incendio,gesture 11
1.064,m_x,5.06,Incendio,gesture 11
1.114,m_x,4.68,Incendio,gesture 11
1.166,m_x,5.09,Incendio,gesture 11
1.216,m_x,3.6,Incendio,gesture 11
1.267,m_x,3.47,Incendio,gesture 11
1.317,m_x,5.45,Incendio,gesture 11
1.368,m_x,11.45,Incendio,gesture 11
1.417,m_x,14.88,Incendio,gesture 11
1.468,m_x,-1.95,Incendio,gesture 11
1.519,m_x,-16.62,Incendio,gesture 11
1.569,m_x,-11.84,Incendio,gesture 11
1.621,m_x,-6.7,Incendio,gesture 11
1.671,m_x,-4.16,Incendio,gesture 11
1.722,m_x,-0.99,Incendio,gesture 11
1.773,m_x,0.1,Incendio,gesture 11
1.823,m_x,0.11,Incendio,gesture 11
1.874,m_x,0.16,Incendio,gesture 11
1.925,m_x,0.33,Incendio,gesture 11
1.975,m_x,0.16,Incendio,gesture 11
2.026,m_x,0.21,Incendio,gesture 11
2.076,m_x,0.33,Incendio,gesture 11
2.126,m_x,0.08,Incendio,gesture 11
2.177,m_x,0.17,Incendio,gesture 11
2.228,m_x,-0.02,Incendio,gesture 11
2.278,m_x,0.03,Incendio,gesture 11
2.328,m_x,0.13,Incendio,gesture 11
2.38,m_x,0.04,Incendio,gesture 11
2.43,m_x,0.1,Incendio,gesture 11
2.48,m_x,0.05,Incendio,gesture 11
2.53,m_x,0.09,Incendio,gesture 11
2.581,m_x,0.14,Incendio,gesture 11
2.631,m_x,0.14,Incendio,gesture 11
2.681,m_x,0.12,Incendio,gesture 11
2.731,m_x,-0.01,Incendio,gesture 11
2.781,m_x,-0.02,Incendio,gesture 11
2.832,m_x,0.22,Incendio,gesture 11
2.883,m_x,-0.1,Incendio,gesture 11
2.934,m_x,0.15,Incendio,gesture 11
2.984,m_x,0.11,Incendio,gesture 11
3.035,m_x,-0.09,Incendio,gesture 11
0.05,m_y,0.66,Incendio,gesture 11
0.101,m_y,0.77,Incendio,gesture 11
0.152,m_y,0.63,Incendio,gesture 11
0.203,m_y,0.96,Incendio,gesture 11
0.254,m_y,1.04,Incendio,gesture 11
0.304,m_y,0.82,Incendio,gesture 11
0.354,m_y,0.42,Incendio,gesture 11
0.405,m_y,0.13,Incendio,gesture 11
0.456,m_y,-3.5,Incendio,gesture 11
0.508,m_y,-5.58,Incendio,gesture 11
0.558,m_y,0.75,Incendio,gesture 11
0.608,m_y,12.01,Incendio,gesture 11
0.659,m_y,13.19,Incendio,gesture 11
0.71,m_y,11.74,Incendio,gesture 11
0.761,m_y,8.75,Incendio,gesture 11
0.812,m_y,5.89,Incendio,gesture 11
0.862,m_y,6.24,Incendio,gesture 11
0.912,m_y,10.5,Incendio,gesture 11
0.963,m_y,12.97,Incendio,gesture 11
1.014,m_y,8.52,Incendio,gesture 11
1.064,m_y,2.29,Incendio,gesture 11
1.114,m_y,0.17,Incendio,gesture 11
1.166,m_y,-0.91,Incendio,gesture 11
1.216,m_y,-0.17,Incendio,gesture 11
1.267,m_y,0.48,Incendio,gesture 11
1.317,m_y,2.64,Incendio,gesture 11
1.368,m_y,4.94,Incendio,gesture 11
1.417,m_y,9.08,Incendio,gesture 11
1.468,m_y,9.57,Incendio,gesture 11
1.519,m_y,3.14,Incendio,gesture 11
1.569,m_y,0.02,Incendio,gesture 11
1.621,m_y,1.26,Incendio,gesture 11
1.671,m_y,0.88,Incendio,gesture 11
1.722,m_y,1.34,Incendio,gesture 11
1.773,m_y,1.38,Incendio,gesture 11
1.823,m_y,1.04,Incendio,gesture 11
1.874,m_y,0.57,Incendio,gesture 11
1.925,m_y,0.82,Incendio,gesture 11
1.975,m_y,0.73,Incendio,gesture 11
2.026,m_y,0.86,Incendio,gesture 11
2.076,m_y,0.96,Incendio,gesture 11
2.126,m_y,1.11,Incendio,gesture 11
2.177,m_y,0.8,Incendio,gesture 11
2.228,m_y,0.84,Incendio,gesture 11
2.278,m_y,0.99,Incendio,gesture 11
2.328,m_y,0.88,Incendio,gesture 11
2.38,m_y,0.94,Incendio,gesture 11
2.43,m_y,0.86,Incendio,gesture 11
2.48,m_y,0.9,Incendio,gesture 11
2.53,m_y,0.99,Incendio,gesture 11
2.581,m_y,0.88,Incendio,gesture 11
2.631,m_y,0.76,Incendio,gesture 11
2.681,m_y,0.95,Incendio,gesture 11
2.731,m_y,0.84,Incendio,gesture 11
2.781,m_y,0.87,Incendio,gesture 11
2.832,m_y,0.81,Incendio,gesture 11
2.883,m_y,0.95,Incendio,gesture 11
2.934,m_y,0.87,Incendio,gesture 11
2.984,m_y,0.91,Incendio,gesture 11
3.035,m_y,0.85,Incendio,gesture 11
0.05,m_z,0.02,Incendio,gesture 11
0.101,m_z,0,Incendio,gesture 11
0.152,m_z,0.38,Incendio,gesture 11
0.203,m_z,0.2,Incendio,gesture 11
0.254,m_z,-0.15,Incendio,gesture 11
0.304,m_z,-0.4,Incendio,gesture 11
0.354,m_z,-0.33,Incendio,gesture 11
0.405,m_z,-1.42,Incendio,gesture 11
0.456,m_z,-6.49,Incendio,gesture 11
0.508,m_z,-20.4,Incendio,gesture 11
0.558,m_z,-23.02,Incendio,gesture 11
0.608,m_z,-5.91,Incendio,gesture 11
0.659,m_z,11.27,Incendio,gesture 11
0.71,m_z,10.26,Incendio,gesture 11
0.761,m_z,9.37,Incendio,gesture 11
0.812,m_z,7.93,Incendio,gesture 11
0.862,m_z,7.03,Incendio,gesture 11
0.912,m_z,7.73,Incendio,gesture 11
0.963,m_z,6,Incendio,gesture 11
1.014,m_z,0.91,Incendio,gesture 11
1.064,m_z,-17.9,Incendio,gesture 11
1.114,m_z,-17.41,Incendio,gesture 11
1.166,m_z,-9.8,Incendio,gesture 11
1.216,m_z,-3.87,Incendio,gesture 11
1.267,m_z,0.11,Incendio,gesture 11
1.317,m_z,1.5,Incendio,gesture 11
1.368,m_z,-0.15,Incendio,gesture 11
1.417,m_z,-3.01,Incendio,gesture 11
1.468,m_z,0.98,Incendio,gesture 11
1.519,m_z,-0.53,Incendio,gesture 11
1.569,m_z,-0.58,Incendio,gesture 11
1.621,m_z,-1.02,Incendio,gesture 11
1.671,m_z,0.14,Incendio,gesture 11
1.722,m_z,1.13,Incendio,gesture 11
1.773,m_z,0.03,Incendio,gesture 11
