time,direction,accel,label,recording_num
2.494,m_x,-0.09,Winggardium Leviosa,gesture 1
2.546,m_x,0.33,Winggardium Leviosa,gesture 1
2.596,m_x,0.35,Winggardium Leviosa,gesture 1
2.648,m_x,0.16,Winggardium Leviosa,gesture 1
2.699,m_x,0.29,Winggardium Leviosa,gesture 1
2.75,m_x,0.33,Winggardium Leviosa,gesture 1
2.802,m_x,0.39,Winggardium Leviosa,gesture 1
2.853,m_x,0.18,Winggardium Leviosa,gesture 1
2.903,m_x,0.04,Winggardium Leviosa,gesture 1
2.954,m_x,-0.04,Winggardium Leviosa,gesture 1
3.005,m_x,0.34,Winggardium Leviosa,gesture 1
0.052,m_y,-0.03,Winggardium Leviosa,gesture 1
0.102,m_y,-0.1,Winggardium Leviosa,gesture 1
0.153,m_y,0.05,Winggardium Leviosa,gesture 1
0.206,m_y,0.04,Winggardium Leviosa,gesture 1
0.255,m_y,0.03,Winggardium Leviosa,gesture 1
0.309,m_y,-0.01,Winggardium Leviosa,gesture 1
0.358,m_y,-0.14,Winggardium Leviosa,gesture 1
0.409,m_y,-0.48,Winggardium Leviosa,gesture 1
0.462,m_y,-1.06,Winggardium Leviosa,gesture 1
0.513,m_y,-1.47,Winggardium Leviosa,gesture 1
0.573,m_y,-1.09,Winggardium Leviosa,gesture 1
0.616,m_y,-0.24,Winggardium Leviosa,gesture 1
0.667,m_y,1.33,Winggardium Leviosa,gesture 1
0.718,m_y,1.75,Winggardium Leviosa,gesture 1
0.768,m_y,2.28,Winggardium Leviosa,gesture 1
0.819,m_y,2.44,Winggardium Leviosa,gesture 1
0.869,m_y,2.46,Winggardium Leviosa,gesture 1
0.92,m_y,1.98,Winggardium Leviosa,gesture 1
0.97,m_y,1.68,Winggardium Leviosa,gesture 1
1.02,m_y,1.05,Winggardium Leviosa,gesture 1
1.072,m_y,-0.75,Winggardium Leviosa,gesture 1
1.123,m_y,-2.47,Winggardium Leviosa,gesture 1
1.173,m_y,-2.41,Winggardium Leviosa,gesture 1
1.224,m_y,0.13,Winggardium Leviosa,gesture 1
1.275,m_y,1.51,Winggardium Leviosa,gesture 1
1.327,m_y,4.09,Winggardium Leviosa,gesture 1
1.378,m_y,6.34,Winggardium Leviosa,gesture 1
1.429,m_y,7.08,Winggardium Leviosa,gesture 1
1.481,m_y,9.24,Winggardium Leviosa,gesture 1
1.532,m_y,10.51,Winggardium Leviosa,gesture 1
1.584,m_y,4.02,Winggardium Leviosa,gesture 1
1.635,m_y,2.57,Winggardium Leviosa,gesture 1
1.686,m_y,-1.49,Winggardium Leviosa,gesture 1
1.736,m_y,-0.69,Winggardium Leviosa,gesture 1
1.787,m_y,-0.51,Winggardium Leviosa,gesture 1
1.837,m_y,-0.08,Winggardium Leviosa,gesture 1
1.888,m_y,-0.16,Winggardium Leviosa,gesture 1
1.938,m_y,0.62,Winggardium Leviosa,gesture 1
1.988,m_y,0.13,Winggardium Leviosa,gesture 1
2.039,m_y,0.01,Winggardium Leviosa,gesture 1
2.089,m_y,-0.11,Winggardium Leviosa,gesture 1
2.14,m_y,0.17,Winggardium Leviosa,gesture 1
2.191,m_y,0.09,Winggardium Leviosa,gesture 1
2.242,m_y,-0.03,Winggardium Leviosa,gesture 1
2.293,m_y,0.06,Winggardium Leviosa,gesture 1
2.343,m_y,0.27,Winggardium Leviosa,gesture 1
2.393,m_y,-0.13,Winggardium Leviosa,gesture 1
2.444,m_y,-0.09,Winggardium Leviosa,gesture 1
2.494,m_y,-0.25,Winggardium Leviosa,gesture 1
2.546,m_y,-0.25,Winggardium Leviosa,gesture 1
2.596,m_y,-0.43,Winggardium Leviosa,gesture 1
2.648,m_y,-0.52,Winggardium Leviosa,gesture 1
2.699,m_y,-0.9,Winggardium Leviosa,gesture 1
2.75,m_y,-0.28,Winggardium Leviosa,gesture 1
2.802,m_y,-0.56,Winggardium Leviosa,gesture 1
2.853,m_y,-0.32,Winggardium Leviosa,gesture 1
2.903,m_y,-0.04,Winggardium Leviosa,gesture 1
2.954,m_y,-0.27,Winggardium Leviosa,gesture 1
3.005,m_y,-0.33,Winggardium Leviosa,gesture 1
0.052,m_z,-0.1,Winggardium Leviosa,gesture 1
0.102,m_z,0.04,Winggardium Leviosa,gesture 1
0.153,m_z,0.12,Winggardium Leviosa,gesture 1
0.206,m_z,-0.11,Winggardium Leviosa,gesture 1
0.255,m_z,-0.02,Winggardium Leviosa,gesture 1
0.309,m_z,0.01,Winggardium Leviosa,gesture 1
0.358,m_z,-0.33,Winggardium Leviosa,gesture 1
0.409,m_z,-0.82,Winggardium Leviosa,gesture 1
0.462,m_z,-2.28,Winggardium Leviosa,gesture 1
0.513,m_z,-3.83,Winggardium Leviosa,gesture 1
0.573,m_z,-2.64,Winggardium Leviosa,gesture 1
0.616,m_z,-0.61,Winggardium Leviosa,gesture 1
0.667,m_z,0.67,Winggardium Leviosa,gesture 1
0.718,m_z,1.88,Winggardium Leviosa,gesture 1
0.768,m_z,2.89,Winggardium Leviosa,gesture 1
0.819,m_z,3.18,Winggardium Leviosa,gesture 1
0.869,m_z,3.11,Winggardium Leviosa,gesture 1
0.92,m_z,2.76,Winggardium Leviosa,gesture 1
0.97,m_z,1.24,Winggardium Leviosa,gesture 1
1.02,m_z,-0.04,Winggardium Leviosa,gesture 1
1.072,m_z,-2.21,Winggardium Leviosa,gesture 1
1.123,m_z,-6.09,Winggardium Leviosa,gesture 1
1.173,m_z,-8.45,Winggardium Leviosa,gesture 1
1.224,m_z,-10.18,Winggardium Leviosa,gesture 1
1.275,m_z,-6.9,Winggardium Leviosa,gesture 1
1.327,m_z,-0.34,Winggardium Leviosa,gesture 1
1.378,m_z,2.86,Winggardium Leviosa,gesture 1
1.429,m_z,4.76,Winggardium Leviosa,gesture 1
1.481,m_z,9.16,Winggardium Leviosa,gesture 1
1.532,m_z,17.98,Winggardium Leviosa,gesture 1
1.584,m_z,-6.07,Winggardium Leviosa,gesture 1
1.635,m_z,-13.67,Winggardium Leviosa,gesture 1
1.686,m_z,-11.46,Winggardium Leviosa,gesture 1
1.736,m_z,-5.11,Winggardium Leviosa,gesture 1
1.787,m_z,-2.03,Winggardium Leviosa,gesture 1
1.837,m_z,0.63,Winggardium Leviosa,gesture 1
1.888,m_z,1.09,Winggardium Leviosa,gesture 1
1.938,m_z,0.55,Winggardium Leviosa,gesture 1
1.988,m_z,0.12,Winggardium Leviosa,gesture 1
2.039,m_z,-0.09,Winggardium Leviosa,gesture 1
2.089,m_z,0.05,Winggardium Leviosa,gesture 1
2.14,m_z,-0.12,Winggardium Leviosa,gesture 1
2.191,m_z,0.02,Winggardium Leviosa,gesture 1
2.242,m_z,-0.06,Winggardium Leviosa,gesture 1
2.293,m_z,0.01,Winggardium Leviosa,gesture 1
2.343,m_z,-0.24,Winggardium Leviosa,gesture 1
2.393,m_z,-0.1,Winggardium Leviosa,gesture 1
2.444,m_z,-0.01,Winggardium Leviosa,gesture 1
2.494,m_z,0.13,Winggardium Leviosa,gesture 1
2.546,m_z,0.19,Winggardium Leviosa,gesture 1
2.596,m_z,0.12,Winggardium Leviosa,gesture 1
2.648,m_z,0.17,Winggardium Leviosa,gesture 1
2.699,m_z,0.47,Winggardium Leviosa,gesture 1
2.75,m_z,0.23,Winggardium Leviosa,gesture 1
2.802,m_z,0.54,Winggardium Leviosa,gesture 1
2.853,m_z,0.34,Winggardium Leviosa,gesture 1
2.903,m_z,-0.33,Winggardium Leviosa,gesture 1
2.954,m_z,0.15,Winggardium Leviosa,gesture 1
3.005,m_z,-0.33,Winggardium Leviosa,gesture 1
0.052,m_x,-0.06,Winggardium Leviosa,gesture 2
0.102,m_x,-0.06,Winggardium Leviosa,gesture 2
0.152,m_x,-0.04,Winggardium Leviosa,gesture 2
0.202,m_x,-0.07,Winggardium Leviosa,gesture 2
0.252,m_x,-0.06,Winggardium Leviosa,gesture 2
0.303,m_x,-0.17,Winggardium Leviosa,gesture 2
0.356,m_x,-0.28,Winggardium Leviosa,gesture 2
0.406,m_x,-0.16,Winggardium Leviosa,gesture 2
0.457,m_x,-0.15,Winggardium Leviosa,gesture 2
0.508,m_x,-0.33,Winggardium Leviosa,gesture 2
0.558,m_x,-0.38,Winggardium Leviosa,gesture 2
0.609,m_x,-0.77,Winggardium Leviosa,gesture 2
0.659,m_x,-0.84,Winggardium Leviosa,gesture 2
0.71,m_x,-0.87,Winggardium Leviosa,gesture 2
0.76,m_x,-0.79,Winggardium Leviosa,gesture 2
0.811,m_x,-0.41,Winggardium Leviosa,gesture 2
0.861,m_x,-0.15,Winggardium Leviosa,gesture 2
0.911,m_x,-0.32,Winggardium Leviosa,gesture 2
0.962,m_x,-0.38,Winggardium Leviosa,gesture 2
1.012,m_x,-0.32,Winggardium Leviosa,gesture 2
1.062,m_x,-0.6,Winggardium Leviosa,gesture 2
1.113,m_x,-0.64,Winggardium Leviosa,gesture 2
1.163,m_x,-0.45,Winggardium Leviosa,gesture 2
1.213,m_x,-0.34,Winggardium Leviosa,gesture 2
1.264,m_x,-1.27,Winggardium Leviosa,gesture 2
1.315,m_x,-1.13,Winggardium Leviosa,gesture 2
1.366,m_x,-1.67,Winggardium Leviosa,gesture 2
1.417,m_x,-0.67,Winggardium Leviosa,gesture 2
1.467,m_x,0.61,Winggardium Leviosa,gesture 2
1.518,m_x,1.93,Winggardium Leviosa,gesture 2
1.569,m_x,2.29,Winggardium Leviosa,gesture 2
1.619,m_x,1.61,Winggardium Leviosa,gesture 2
1.669,m_x,1.55,Winggardium Leviosa,gesture 2
1.72,m_x,0.67,Winggardium Leviosa,gesture 2
1.771,m_x,-0.33,Winggardium Leviosa,gesture 2
1.821,m_x,-1.7,Winggardium Leviosa,gesture 2
1.871,m_x,-2.21,Winggardium Leviosa,gesture 2
1.922,m_x,-3.13,Winggardium Leviosa,gesture 2
1.972,m_x,2.73,Winggardium Leviosa,gesture 2
2.022,m_x,0.57,Winggardium Leviosa,gesture 2
2.073,m_x,-0.23,Winggardium Leviosa,gesture 2
2.125,m_x,0.4,Winggardium Leviosa,gesture 2
2.175,m_x,0.14,Winggardium Leviosa,gesture 2
2.225,m_x,0.06,Winggardium Leviosa,gesture 2
2.276,m_x,-0.16,Winggardium Leviosa,gesture 2
2.326,m_x,-0.37,Winggardium Leviosa,gesture 2
2.377,m_x,0.09,Winggardium Leviosa,gesture 2
2.428,m_x,-0.08,Winggardium Leviosa,gesture 2
2.479,m_x,-0.16,Winggardium Leviosa,gesture 2
2.53,m_x,0.18,Winggardium Leviosa,gesture 2
2.581,m_x,-0.13,Winggardium Leviosa,gesture 2
2.633,m_x,0.06,Winggardium Leviosa,gesture 2
2.683,m_x,-0.15,Winggardium Leviosa,gesture 2
2.734,m_x,-0.05,Winggardium Leviosa,gesture 2
2.785,m_x,-0.19,Winggardium Leviosa,gesture 2
2.835,m_x,0.01,Winggardium Leviosa,gesture 2
2.886,m_x,-0.17,Winggardium Leviosa,gesture 2
2.936,m_x,0.02,Winggardium Leviosa,gesture 2
2.988,m_x,0.04,Winggardium Leviosa,gesture 2
3.039,m_x,0.13,Winggardium Leviosa,gesture 2
0.052,m_y,0,Winggardium Leviosa,gesture 2
0.102,m_y,0,Winggardium Leviosa,gesture 2
0.152,m_y,-0.05,Winggardium Leviosa,gesture 2
0.202,m_y,0.05,Winggardium Leviosa,gesture 2
0.252,m_y,-0.02,Winggardium Leviosa,gesture 2
0.303,m_y,0.02,Winggardium Leviosa,gesture 2
0.356,m_y,0.1,Winggardium Leviosa,gesture 2
0.406,m_y,-0.09,Winggardium Leviosa,gesture 2
0.457,m_y,-0.1,Winggardium Leviosa,gesture 2
0.508,m_y,-0.08,Winggardium Leviosa,gesture 2
0.558,m_y,-0.35,Winggardium Leviosa,gesture 2
0.609,m_y,-0.77,Winggardium Leviosa,gesture 2
0.659,m_y,-1.28,Winggardium Leviosa,gesture 2
0.71,m_y,-1.26,Winggardium Leviosa,gesture 2
0.76,m_y,-0.57,Winggardium Leviosa,gesture 2
0.811,m_y,0.69,Winggardium Leviosa,gesture 2
0.861,m_y,1.56,Winggardium Leviosa,gesture 2
0.911,m_y,2.81,Winggardium Leviosa,gesture 2
0.962,m_y,3.05,Winggardium Leviosa,gesture 2
1.012,m_y,2.75,Winggardium Leviosa,gesture 2
1.062,m_y,2.61,Winggardium Leviosa,gesture 2
1.113,m_y,2.28,Winggardium Leviosa,gesture 2
1.163,m_y,1.29,Winggardium Leviosa,gesture 2
1.213,m_y,1.15,Winggardium Leviosa,gesture 2
1.264,m_y,0.98,Winggardium Leviosa,gesture 2
1.315,m_y,-0.33,Winggardium Leviosa,gesture 2
1.366,m_y,-2.11,Winggardium Leviosa,gesture 2
1.417,m_y,-2.2,Winggardium Leviosa,gesture 2
1.467,m_y,0.3,Winggardium Leviosa,gesture 2
1.518,m_y,1.65,Winggardium Leviosa,gesture 2
1.569,m_y,2.14,Winggardium Leviosa,gesture 2
1.619,m_y,4.14,Winggardium Leviosa,gesture 2
1.669,m_y,4.31,Winggardium Leviosa,gesture 2
1.72,m_y,6.21,Winggardium Leviosa,gesture 2
1.771,m_y,8.76,Winggardium Leviosa,gesture 2
1.821,m_y,10.05,Winggardium Leviosa,gesture 2
1.871,m_y,9.2,Winggardium Leviosa,gesture 2
1.922,m_y,2.17,Winggardium Leviosa,gesture 2
1.972,m_y,-0.15,Winggardium Leviosa,gesture 2
2.022,m_y,-0.53,Winggardium Leviosa,gesture 2
2.073,m_y,-0.09,Winggardium Leviosa,gesture 2
2.125,m_y,-0.19,Winggardium Leviosa,gesture 2
2.175,m_y,-0.27,Winggardium Leviosa,gesture 2
2.225,m_y,0.4,Winggardium Leviosa,gesture 2
2.276,m_y,0.13,Winggardium Leviosa,gesture 2
2.326,m_y,0.01,Winggardium Leviosa,gesture 2
2.377,m_y,-0.07,Winggardium Leviosa,gesture 2
2.428,m_y,-0.01,Winggardium Leviosa,gesture 2
2.479,m_y,0.15,Winggardium Leviosa,gesture 2
2.53,m_y,-0.04,Winggardium Leviosa,gesture 2
2.581,m_y,-0.02,Winggardium Leviosa,gesture 2
2.633,m_y,-0.13,Winggardium Leviosa,gesture 2
2.683,m_y,0.15,Winggardium Leviosa,gesture 2
2.734,m_y,-0.03,Winggardium Leviosa,gesture 2
2.785,m_y,-0.06,Winggardium Leviosa,gesture 2
2.835,m_y,0.06,Winggardium Leviosa,gesture 2
2.886,m_y,0.11,Winggardium Leviosa,gesture 2
2.936,m_y,0,Winggardium Leviosa,gesture 2
2.988,m_y,0.05,Winggardium Leviosa,gesture 2
3.039,m_y,-0.09,Winggardium Leviosa,gesture 2
0.052,m_z,0.02,Winggardium Leviosa,gesture 2
0.102,m_z,-0.02,Winggardium Leviosa,gesture 2
0.152,m_z,0.04,Winggardium Leviosa,gesture 2
0.202,m_z,0.01,Winggardium Leviosa,gesture 2
0.252,m_z,0.03,Winggardium Leviosa,gesture 2
0.303,m_z,0,Winggardium Leviosa,gesture 2
0.356,m_z,0.17,Winggardium Leviosa,gesture 2
0.406,m_z,0.17,Winggardium Leviosa,gesture 2
0.457,m_z,0.28,Winggardium Leviosa,gesture 2
0.508,m_z,-0.14,Winggardium Leviosa,gesture 2
0.558,m_z,-0.79,Winggardium Leviosa,gesture 2
0.609,m_z,-1.83,Winggardium Leviosa,gesture 2
0.659,m_z,-3.69,Winggardium Leviosa,gesture 2
0.71,m_z,-4.05,Winggardium Leviosa,gesture 2
0.76,m_z,-2.97,Winggardium Leviosa,gesture 2
0.811,m_z,-1.72,Winggardium Leviosa,gesture 2
0.861,m_z,-0.63,Winggardium Leviosa,gesture 2
0.911,m_z,1.01,Winggardium Leviosa,gesture 2
0.962,m_z,2.02,Winggardium Leviosa,gesture 2
1.012,m_z,3.04,Winggardium Leviosa,gesture 2
1.062,m_z,3.26,Winggardium Leviosa,gesture 2
1.113,m_z,2.89,Winggardium Leviosa,gesture 2
1.163,m_z,2.4,Winggardium Leviosa,gesture 2
1.213,m_z,1.81,Winggardium Leviosa,gesture 2
1.264,m_z,0.55,Winggardium Leviosa,gesture 2
1.315,m_z,-1.77,Winggardium Leviosa,gesture 2
1.366,m_z,-5.5,Winggardium Leviosa,gesture 2
1.417,m_z,-8.15,Winggardium Leviosa,gesture 2
1.467,m_z,-8.16,Winggardium Leviosa,gesture 2
1.518,m_z,-6.33,Winggardium Leviosa,gesture 2
1.569,m_z,-0.37,Winggardium Leviosa,gesture 2
1.619,m_z,0.74,Winggardium Leviosa,gesture 2
1.669,m_z,1.78,Winggardium Leviosa,gesture 2
1.72,m_z,3.37,Winggardium Leviosa,gesture 2
1.771,m_z,4.88,Winggardium Leviosa,gesture 2
1.821,m_z,10.94,Winggardium Leviosa,gesture 2
1.871,m_z,3.2,Winggardium Leviosa,gesture 2
1.922,m_z,-7.44,Winggardium Leviosa,gesture 2
1.972,m_z,-11.29,Winggardium Leviosa,gesture 2
2.022,m_z,-6.46,Winggardium Leviosa,gesture 2
2.073,m_z,-4.17,Winggardium Leviosa,gesture 2
2.125,m_z,-1.97,Winggardium Leviosa,gesture 2
2.175,m_z,0.52,Winggardium Leviosa,gesture 2
2.225,m_z,0.3,Winggardium Leviosa,gesture 2
2.276,m_z,0.68,Winggardium Leviosa,gesture 2
2.326,m_z,0.65,Winggardium Leviosa,gesture 2
2.377,m_z,-0.1,Winggardium Leviosa,gesture 2
2.428,m_z,0.02,Winggardium Leviosa,gesture 2
2.479,m_z,0,Winggardium Leviosa,gesture 2
2.53,m_z,-0.46,Winggardium Leviosa,gesture 2
2.581,m_z,0.01,Winggardium Leviosa,gesture 2
2.633,m_z,-0.05,Winggardium Leviosa,gesture 2
2.683,m_z,0.14,Winggardium Leviosa,gesture 2
2.734,m_z,0.01,Winggardium Leviosa,gesture 2
2.785,m_z,0.02,Winggardium Leviosa,gesture 2
2.835,m_z,0.05,Winggardium Leviosa,gesture 2
2.886,m_z,0.02,Winggardium Leviosa,gesture 2
2.936,m_z,-0.02,Winggardium Leviosa,gesture 2
2.988,m_z,-0.13,Winggardium Leviosa,gesture 2
3.039,m_z,-0.11,Winggardium Leviosa,gesture 2
0.05,m_x,-0.05,Winggardium Leviosa,gesture 3
0.101,m_x,0.02,Winggardium Leviosa,gesture 3
0.151,m_x,0.03,Winggardium Leviosa,gesture 3
0.202,m_x,0,Winggardium Leviosa,gesture 3
0.254,m_x,-0.01,Winggardium Leviosa,gesture 3
0.304,m_x,-0.08,Winggardium Leviosa,gesture 3
0.356,m_x,-0.06,Winggardium Leviosa,gesture 3
0.406,m_x,-0.15,Winggardium Leviosa,gesture 3
0.458,m_x,-0.12,Winggardium Leviosa,gesture 3
0.51,m_x,-0.34,Winggardium Leviosa,gesture 3
0.562,m_x,-0.14,Winggardium Leviosa,gesture 3
0.612,m_x,-0.14,Winggardium Leviosa,gesture 3
0.664,m_x,-0.19,Winggardium Leviosa,gesture 3
0.715,m_x,-0.06,Winggardium Leviosa,gesture 3
0.766,m_x,-0.24,Winggardium Leviosa,gesture 3
0.818,m_x,-1.08,Winggardium Leviosa,gesture 3
0.868,m_x,-1.54,Winggardium Leviosa,gesture 3
0.919,m_x,-2.05,Winggardium Leviosa,gesture 3
0.969,m_x,-1.66,Winggardium Leviosa,gesture 3
1.019,m_x,-0.52,Winggardium Leviosa,gesture 3
1.07,m_x,0.06,Winggardium Leviosa,gesture 3
1.12,m_x,0.28,Winggardium Leviosa,gesture 3
1.17,m_x,0.25,Winggardium Leviosa,gesture 3
1.223,m_x,0.21,Winggardium Leviosa,gesture 3
1.273,m_x,-0.6,Winggardium Leviosa,gesture 3
1.324,m_x,-1.59,Winggardium Leviosa,gesture 3
1.374,m_x,-1.33,Winggardium Leviosa,gesture 3
1.426,m_x,-1.04,Winggardium Leviosa,gesture 3
1.478,m_x,0.84,Winggardium Leviosa,gesture 3
1.528,m_x,2.37,Winggardium Leviosa,gesture 3
1.579,m_x,3.02,Winggardium Leviosa,gesture 3
1.63,m_x,2.29,Winggardium Leviosa,gesture 3
1.681,m_x,1.32,Winggardium Leviosa,gesture 3
1.731,m_x,0.51,Winggardium Leviosa,gesture 3
1.782,m_x,0.42,Winggardium Leviosa,gesture 3
1.833,m_x,-1.32,Winggardium Leviosa,gesture 3
1.883,m_x,-0.81,Winggardium Leviosa,gesture 3
1.934,m_x,-1.27,Winggardium Leviosa,gesture 3
1.984,m_x,-1.94,Winggardium Leviosa,gesture 3
2.034,m_x,0.06,Winggardium Leviosa,gesture 3
2.085,m_x,-0.75,Winggardium Leviosa,gesture 3
2.135,m_x,0.49,Winggardium Leviosa,gesture 3
2.186,m_x,0.48,Winggardium Leviosa,gesture 3
2.237,m_x,0.42,Winggardium Leviosa,gesture 3
2.287,m_x,0.07,Winggardium Leviosa,gesture 3
2.339,m_x,-0.19,Winggardium Leviosa,gesture 3
2.39,m_x,-0.11,Winggardium Leviosa,gesture 3
2.441,m_x,-0.11,Winggardium Leviosa,gesture 3
2.492,m_x,-0.1,Winggardium Leviosa,gesture 3
2.542,m_x,-0.06,Winggardium Leviosa,gesture 3
2.594,m_x,0.01,Winggardium Leviosa,gesture 3
2.645,m_x,-0.05,Winggardium Leviosa,gesture 3
2.695,m_x,-0.14,Winggardium Leviosa,gesture 3
2.745,m_x,0.12,Winggardium Leviosa,gesture 3
2.797,m_x,0.03,Winggardium Leviosa,gesture 3
2.848,m_x,-0.11,Winggardium Leviosa,gesture 3
2.899,m_x,0.03,Winggardium Leviosa,gesture 3
2.949,m_x,-0.05,Winggardium Leviosa,gesture 3
3.001,m_x,0.07,Winggardium Leviosa,gesture 3
0.05,m_y,0.03,Winggardium Leviosa,gesture 3
0.101,m_y,-0.01,Winggardium Leviosa,gesture 3
0.151,m_y,0.08,Winggardium Leviosa,gesture 3
0.202,m_y,0.09,Winggardium Leviosa,gesture 3
0.254,m_y,0.01,Winggardium Leviosa,gesture 3
0.304,m_y,0.11,Winggardium Leviosa,gesture 3
0.356,m_y,0.02,Winggardium Leviosa,gesture 3
0.406,m_y,0,Winggardium Leviosa,gesture 3
0.458,m_y,0.04,Winggardium Leviosa,gesture 3
0.51,m_y,0.05,Winggardium Leviosa,gesture 3
0.562,m_y,-0.02,Winggardium Leviosa,gesture 3
0.612,m_y,0,Winggardium Leviosa,gesture 3
0.664,m_y,-0.13,Winggardium Leviosa,gesture 3
0.715,m_y,-0.23,Winggardium Leviosa,gesture 3
0.766,m_y,-0.52,Winggardium Leviosa,gesture 3
0.818,m_y,-0.73,Winggardium Leviosa,gesture 3
0.868,m_y,-1.13,Winggardium Leviosa,gesture 3
0.919,m_y,-1.07,Winggardium Leviosa,gesture 3
0.969,m_y,0.52,Winggardium Leviosa,gesture 3
1.019,m_y,1.67,Winggardium Leviosa,gesture 3
1.07,m_y,2.71,Winggardium Leviosa,gesture 3
1.12,m_y,3.5,Winggardium Leviosa,gesture 3
1.17,m_y,3.41,Winggardium Leviosa,gesture 3
1.223,m_y,3.13,Winggardium Leviosa,gesture 3
1.273,m_y,1.61,Winggardium Leviosa,gesture 3
1.324,m_y,0.33,Winggardium Leviosa,gesture 3
1.374,m_y,-0.02,Winggardium Leviosa,gesture 3
1.426,m_y,0.14,Winggardium Leviosa,gesture 3
1.478,m_y,0.1,Winggardium Leviosa,gesture 3
1.528,m_y,1.88,Winggardium Leviosa,gesture 3
1.579,m_y,3.7,Winggardium Leviosa,gesture 3
1.63,m_y,1.94,Winggardium Leviosa,gesture 3
1.681,m_y,3.84,Winggardium Leviosa,gesture 3
1.731,m_y,4.97,Winggardium Leviosa,gesture 3
1.782,m_y,5.79,Winggardium Leviosa,gesture 3
1.833,m_y,7.91,Winggardium Leviosa,gesture 3
1.883,m_y,12.04,Winggardium Leviosa,gesture 3
1.934,m_y,3.52,Winggardium Leviosa,gesture 3
1.984,m_y,2.42,Winggardium Leviosa,gesture 3
2.034,m_y,-0.18,Winggardium Leviosa,gesture 3
2.085,m_y,-0.07,Winggardium Leviosa,gesture 3
2.135,m_y,-0.65,Winggardium Leviosa,gesture 3
2.186,m_y,-0.28,Winggardium Leviosa,gesture 3
2.237,m_y,0.08,Winggardium Leviosa,gesture 3
2.287,m_y,0.08,Winggardium Leviosa,gesture 3
2.339,m_y,0.08,Winggardium Leviosa,gesture 3
2.39,m_y,0.05,Winggardium Leviosa,gesture 3
2.441,m_y,0.22,Winggardium Leviosa,gesture 3
2.492,m_y,0.01,Winggardium Leviosa,gesture 3
2.542,m_y,0.06,Winggardium Leviosa,gesture 3
2.594,m_y,0.2,Winggardium Leviosa,gesture 3
2.645,m_y,0.14,Winggardium Leviosa,gesture 3
2.695,m_y,0.02,Winggardium Leviosa,gesture 3
2.745,m_y,0.04,Winggardium Leviosa,gesture 3
2.797,m_y,0.02,Winggardium Leviosa,gesture 3
2.848,m_y,0.08,Winggardium Leviosa,gesture 3
2.899,m_y,0.04,Winggardium Leviosa,gesture 3
2.949,m_y,0.04,Winggardium Leviosa,gesture 3
